state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
District of Columbia,2003,421268,361795,528759,280851,247908,227875,193393,190656,171139,1312,665,647,849,480,369,696,367,329,16651,8854,7797,14555,7980,6575,13367,7010,6357,308871,170876,137995,233934,133648,100286,193521,107989,85532,51900,24122,27778,39345,17871,21474,37511,16525,20986,6724,3392,3332,5473,2883,2590,4889,2510,2379,143301,72942,70359,127112,65013,62099,111811,56255,55556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
District of Columbia,2002,424834,363847,535632,284606,251026,229497,195337,191240,172607,935,746,189,853,664,189,485,485,0,15004,8771,6233,13550,7819,5731,12546,7039,5507,316336,173681,142655,238349,135195,103154,196514,108528,87986,51068,23904,27164,38529,17837,20692,36691,16580,20111,10996,6189,4807,8126,4441,3685,7505,4064,3441,141293,71315,69978,125427,63541,61886,110106,54544,55562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
District of Columbia,2001,422830,363437,536260,284320,251940,228421,194409,190560,172877,1209,242,967,905,149,756,905,149,756,13959,7581,6378,12360,6870,5490,11668,6395,5273,319629,176415,143214,237538,135803,101735,196553,109181,87372,47397,22297,25100,35474,16613,18861,33793,15423,18370,14570,7448,7122,11368,5564,5804,9978,4467,5511,139496,70337,69159,125185,63422,61763,110540,54945,55595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
District of Columbia,2000,418674,355440,523809,284937,238872,232265,186409,189312,166128,213,213,0,213,213,0,0,0,0,10099,4871,5228,9724,4496,5228,9278,4288,4990,315924,179432,136492,239396,142120,97276,193798,111019,82779,46670,24160,22510,34741,16847,17894,32204,15160,17044,4886,2686,2200,4737,2537,2200,4270,2326,1944,146017,73575,72442,129863,66052,63811,115890,56519,59371,0,0,0,0,1,1,323,9319,9642,1,34,35,11,320,331,21,311,332
District of Columbia,1999,426021.4,362008.2,532414.7,288833.1,243581.6,235638.5,190382.9,192442.7,169565.5,321.6,256.2,65.4,304.6,246.1,58.5,92.7,42.2,50.5,10154.5,4935.2,5219.3,9688.7,4548.6,5140.1,9209.1,4317.5,4891.6,324317.9,183310.2,141007.7,246025.1,145081.2,100943.9,200281.5,114053.2,86228.3,44989.2,23184.1,21805.1,33622.4,16315.5,17306.9,31211.4,14708.2,16503.2,4492.6,2467.2,2025.4,4320.9,2311.2,2009.7,3891.5,2113.9,1777.6,148138.9,74680.2,73458.7,132059.7,67135.9,64923.8,117322,57207.7,60114.3,0,0,0,0,0,0,212,9796,10008,0,3,3,6,255,261,3,132,135
District of Columbia,1998,433368.8,368576.4,541020.4,292729.2,248291.2,239012,194356.8,195573.4,173003,430.2,299.4,130.8,396.2,279.2,117,185.4,84.4,101,10210,4999.4,5210.6,9653.4,4601.2,5052.2,9140.2,4347,4793.2,332711.8,187188.4,145523.4,252654.2,148042.4,104611.8,206765,117087.4,89677.6,43308.4,22208.2,21100.2,32503.8,15784,16719.8,30218.8,14256.4,15962.4,4099.2,2248.4,1850.8,3904.8,2085.4,1819.4,3513,1901.8,1611.2,150260.8,75785.4,74475.4,134256.4,68219.8,66036.6,118754,57896.4,60857.6,0,0,0,NA,NA,NA,345,9229,9574,0,3,3,2,160,162,12,81,93
District of Columbia,1997,440716.2,375144.6,549626.1,296625.3,253000.8,242385.5,198330.7,198704.1,176440.5,538.8,342.6,196.2,487.8,312.3,175.5,278.1,126.6,151.5,10265.5,5063.6,5201.9,9618.1,4653.8,4964.3,9071.3,4376.5,4694.8,341105.7,191066.6,150039.1,259283.3,151003.6,108279.7,213248.5,120121.6,93126.9,41627.6,21232.3,20395.3,31385.2,15252.5,16132.7,29226.2,13804.6,15421.6,3705.8,2029.6,1676.2,3488.7,1859.6,1629.1,3134.5,1689.7,1444.8,152382.7,76890.6,75492.1,136453.1,69303.7,67149.4,120186,58585.1,61600.9,0,0,0,NA,NA,NA,392,8704,9096,0,4,4,0,166,166,15,76,91
District of Columbia,1996,448063.6,381712.8,558231.8,300521.4,257710.4,245759,202304.6,201834.8,179878,647.4,385.8,261.6,579.4,345.4,234,370.8,168.8,202,10321,5127.8,5193.2,9582.8,4706.4,4876.4,9002.4,4406,4596.4,349499.6,194944.8,154554.8,265912.4,153964.8,111947.6,219732,123155.8,96576.2,39946.8,20256.4,19690.4,30266.6,14721,15545.6,28233.6,13352.8,14880.8,3312.4,1810.8,1501.6,3072.6,1633.8,1438.8,2756,1477.6,1278.4,154504.6,77995.8,76508.8,138649.8,70387.6,68262.2,121618,59273.8,62344.2,0,0,0,0,0,0,437,8617,9054,0,4,4,4,174,178,20,124,144
District of Columbia,1995,455411,388281,566837.5,304417.5,262420,249132.5,206278.5,204965.5,183315.5,756,429,327,671,378.5,292.5,463.5,211,252.5,10376.5,5192,5184.5,9547.5,4759,4788.5,8933.5,4435.5,4498,357893.5,198823,159070.5,272541.5,156926,115615.5,226215.5,126190,100025.5,38266,19280.5,18985.5,29148,14189.5,14958.5,27241,12901,14340,2919,1592,1327,2656.5,1408,1248.5,2377.5,1265.5,1112,156626.5,79101,77525.5,140846.5,71471.5,69375,123050,59962.5,63087.5,0,0,0,0,0,0,475,9070,9545,0,5,5,4,124,128,15,112,127
District of Columbia,1994,462758.4,394849.2,575443.2,308313.6,267129.6,252506,210252.4,208096.2,186753,864.6,472.2,392.4,762.6,411.6,351,556.2,253.2,303,10432,5256.2,5175.8,9512.2,4811.6,4700.6,8864.6,4465,4399.6,366287.4,202701.2,163586.2,279170.6,159887.2,119283.4,232699,129224.2,103474.8,36585.2,18304.6,18280.6,28029.4,13658,14371.4,26248.4,12449.2,13799.2,2525.6,1373.2,1152.4,2240.4,1182.2,1058.2,1999,1053.4,945.6,158748.4,80206.2,78542.2,143043.2,72555.4,70487.8,124482,60651.2,63830.8,0,0,0,0,0,0,665,10129,10794,1,16,17,0,0,0,22,133,155
District of Columbia,1993,470105.8,401417.4,584048.9,312209.7,271839.2,255879.5,214226.3,211226.9,190190.5,973.2,515.4,457.8,854.2,444.7,409.5,648.9,295.4,353.5,10487.5,5320.4,5167.1,9476.9,4864.2,4612.7,8795.7,4494.5,4301.2,374681.3,206579.4,168101.9,285799.7,162848.4,122951.3,239182.5,132258.4,106924.1,34904.4,17328.7,17575.7,26910.8,13126.5,13784.3,25255.8,11997.4,13258.4,2132.2,1154.4,977.8,1824.3,956.4,867.9,1620.5,841.3,779.2,160870.3,81311.4,79558.9,145239.9,73639.3,71600.6,125914,61339.9,64574.1,0,0,0,0,0,0,660,10023,10683,0,18,18,0,0,0,27,135,162
District of Columbia,1992,477453.2,407985.6,592654.6,316105.8,276548.8,259253,218200.2,214357.6,193628,1081.8,558.6,523.2,945.8,477.8,468,741.6,337.6,404,10543,5384.6,5158.4,9441.6,4916.8,4524.8,8726.8,4524,4202.8,383075.2,210457.6,172617.6,292428.8,165809.6,126619.2,245666,135292.6,110373.4,33223.6,16352.8,16870.8,25792.2,12595,13197.2,24263.2,11545.6,12717.6,1738.8,935.6,803.2,1408.2,730.6,677.6,1242,629.2,612.8,162992.2,82416.6,80575.6,147436.6,74723.2,72713.4,127346,62028.6,65317.4,0,0,0,0,0,0,691,9996,10687,0,10,10,0,0,0,29,159,188
District of Columbia,1991,484800.6,414553.8,601260.3,320001.9,281258.4,262626.5,222174.1,217488.3,197065.5,1190.4,601.8,588.6,1037.4,510.9,526.5,834.3,379.8,454.5,10598.5,5448.8,5149.7,9406.3,4969.4,4436.9,8657.9,4553.5,4104.4,391469.1,214335.8,177133.3,299057.9,168770.8,130287.1,252149.5,138326.8,113822.7,31542.8,15376.9,16165.9,24673.6,12063.5,12610.1,23270.6,11093.8,12176.8,1345.4,716.8,628.6,992.1,504.8,487.3,863.5,417.1,446.4,165114.1,83521.8,81592.3,149633.3,75807.1,73826.2,128778,62717.3,66060.7,0,0,0,0,0,0,724,9513,10237,0,0,0,0,0,0,30,188,218
District of Columbia,1990,492148,421122,609866,323898,285968,266e3,226148,220619,200503,1299,645,654,1129,544,585,927,422,505,10654,5513,5141,9371,5022,4349,8589,4583,4006,399863,218214,181649,305687,171732,133955,258633,141361,117272,29862,14401,15461,23555,11532,12023,22278,10642,11636,952,498,454,576,279,297,485,205,280,167236,84627,82609,151830,76891,74939,130210,63406,66804,0,0,0,0,0,0,552,9222,9774,0,9,9,4,9,13,32,110,142
District of Columbia,1989,492303.2,421491.8,613011.4,326100.2,286911.2,266660,225643.2,221395.1,200096.7,1239.1,618.5,620.6,1066.1,521.6,544.5,880.3,407.8,472.5,10246.6,5319.7,4926.9,8999.9,4833.8,4166.1,8236.1,4404.7,3831.4,404702.7,220738.6,183964.1,307294.3,172616.8,134677.5,261049.7,142858.9,118190.8,28617.8,13890.9,14726.9,22561.5,11128.8,11432.7,21328.2,10273.8,11054.4,978.8,514.2,464.6,616.4,305.1,311.3,528.5,234.5,294,167226.4,85018.3,82208.1,151765,77253.9,74511.1,129469,63215.4,66253.6,0,0,0,0,0,0,552,9320,9872,1,11,12,4,11,15,32,120,152
District of Columbia,1988,492458.4,421861.6,616156.8,328302.4,287854.4,267320,225138.4,222171.2,199690.4,1179.2,592,587.2,1003.2,499.2,504,833.6,393.6,440,9839.2,5126.4,4712.8,8628.8,4645.6,3983.2,7883.2,4226.4,3656.8,409542.4,223263.2,186279.2,308901.6,173501.6,135400,263466.4,144356.8,119109.6,27373.6,13380.8,13992.8,21568,10725.6,10842.4,20378.4,9905.6,10472.8,1005.6,530.4,475.2,656.8,331.2,325.6,572,264,308,167216.8,85409.6,81807.2,151700,77616.8,74083.2,128728,63024.8,65703.2,0,0,0,0,0,0,357,8205,8562,0,0,0,0,0,0,15,254,269
District of Columbia,1987,492613.6,422231.4,619302.2,330504.6,288797.6,267980,224633.6,222947.3,199284.1,1119.3,565.5,553.8,940.3,476.8,463.5,786.9,379.4,407.5,9431.8,4933.1,4498.7,8257.7,4457.4,3800.3,7530.3,4048.1,3482.2,414382.1,225787.8,188594.3,310508.9,174386.4,136122.5,265883.1,145854.7,120028.4,26129.4,12870.7,13258.7,20574.5,10322.4,10252.1,19428.6,9537.4,9891.2,1032.4,546.6,485.8,697.2,357.3,339.9,615.5,293.5,322,167207.2,85800.9,81406.3,151635,77979.7,73655.3,127987,62834.2,65152.8,0,0,0,0,0,0,320,7126,7446,0,0,0,0,0,0,30,169,199
District of Columbia,1986,492768.8,422601.2,622447.6,332706.8,289740.8,268640,224128.8,223723.4,198877.8,1059.4,539,520.4,877.4,454.4,423,740.2,365.2,375,9024.4,4739.8,4284.6,7886.6,4269.2,3617.4,7177.4,3869.8,3307.6,419221.8,228312.4,190909.4,312116.2,175271.2,136845,268299.8,147352.6,120947.2,24885.2,12360.6,12524.6,19581,9919.2,9661.8,18478.8,9169.2,9309.6,1059.2,562.8,496.4,737.6,383.4,354.2,659,323,336,167197.6,86192.2,81005.4,151570,78342.6,73227.4,127246,62643.6,64602.4,0,0,0,0,0,0,239,6241,6480,0,0,0,0,0,0,10,128,138
District of Columbia,1985,492924,422971,625593,334909,290684,269300,223624,224499.5,198471.5,999.5,512.5,487,814.5,432,382.5,693.5,351,342.5,8617,4546.5,4070.5,7515.5,4081,3434.5,6824.5,3691.5,3133,424061.5,230837,193224.5,313723.5,176156,137567.5,270716.5,148850.5,121866,23641,11850.5,11790.5,18587.5,9516,9071.5,17529,8801,8728,1086,579,507,778,409.5,368.5,702.5,352.5,350,167188,86583.5,80604.5,151505,78705.5,72799.5,126505,62453,64052,0,0,0,0,0,0,211,6021,6232,0,0,0,0,0,0,17,155,172
District of Columbia,1984,493079.2,423340.8,628738.4,337111.2,291627.2,269960,223119.2,225275.6,198065.2,939.6,486,453.6,751.6,409.6,342,646.8,336.8,310,8209.6,4353.2,3856.4,7144.4,3892.8,3251.6,6471.6,3513.2,2958.4,428901.2,233361.6,195539.6,315330.8,177040.8,138290,273133.2,150348.4,122784.8,22396.8,11340.4,11056.4,17594,9112.8,8481.2,16579.2,8432.8,8146.4,1112.8,595.2,517.6,818.4,435.6,382.8,746,382,364,167178.4,86974.8,80203.6,151440,79068.4,72371.6,125764,62262.4,63501.6,0,0,0,0,0,0,190,4192,4382,0,0,0,0,0,0,16,123,139
District of Columbia,1983,493234.4,423710.6,631883.8,339313.4,292570.4,270620,222614.4,226051.7,197658.9,879.7,459.5,420.2,688.7,387.2,301.5,600.1,322.6,277.5,7802.2,4159.9,3642.3,6773.3,3704.6,3068.7,6118.7,3334.9,2783.8,433740.9,235886.2,197854.7,316938.1,177925.6,139012.5,275549.9,151846.3,123703.6,21152.6,10830.3,10322.3,16600.5,8709.6,7890.9,15629.4,8064.6,7564.8,1139.6,611.4,528.2,858.8,461.7,397.1,789.5,411.5,378,167168.8,87366.1,79802.7,151375,79431.3,71943.7,125023,62071.8,62951.2,0,0,0,0,0,0,208,3994,4202,NA,NA,NA,0,0,0,19,123,142
District of Columbia,1982,493389.6,424080.4,635029.2,341515.6,293513.6,271280,222109.6,226827.8,197252.6,819.8,433,386.8,625.8,364.8,261,553.4,308.4,245,7394.8,3966.6,3428.2,6402.2,3516.4,2885.8,5765.8,3156.6,2609.2,438580.6,238410.8,200169.8,318545.4,178810.4,139735,277966.6,153344.2,124622.4,19908.4,10320.2,9588.2,15607,8306.4,7300.6,14679.6,7696.4,6983.2,1166.4,627.6,538.8,899.2,487.8,411.4,833,441,392,167159.2,87757.4,79401.8,151310,79794.2,71515.8,124282,61881.2,62400.8,0,0,0,0,0,0,168,3798,3966,NA,NA,NA,0,0,0,11,104,115
District of Columbia,1981,493544.8,424450.2,638174.6,343717.8,294456.8,271940,221604.8,227603.9,196846.3,759.9,406.5,353.4,562.9,342.4,220.5,506.7,294.2,212.5,6987.4,3773.3,3214.1,6031.1,3328.2,2702.9,5412.9,2978.3,2434.6,443420.3,240935.4,202484.9,320152.7,179695.2,140457.5,280383.3,154842.1,125541.2,18664.2,9810.1,8854.1,14613.5,7903.2,6710.3,13729.8,7328.2,6401.6,1193.2,643.8,549.4,939.6,513.9,425.7,876.5,470.5,406,167149.6,88148.7,79000.9,151245,80157.1,71087.9,123541,61690.6,61850.4,0,0,0,0,0,0,112,3264,3376,NA,NA,NA,0,0,0,4,99,103
District of Columbia,1980,493700,424820,641320,345920,295400,272600,221100,228380,196440,700,380,320,500,320,180,460,280,180,6580,3580,3e3,5660,3140,2520,5060,2800,2260,448260,243460,204800,321760,180580,141180,282800,156340,126460,17420,9300,8120,13620,7500,6120,12780,6960,5820,1220,660,560,980,540,440,920,500,420,167140,88540,78600,151180,80520,70660,122800,61500,61300,0,0,0,0,0,0,68,2983,3051,NA,NA,NA,0,0,0,2,92,94
District of Columbia,1979,497380,429038,652608,352178,300430,274750,222630,230892,198146,740,422,318,560,368,192,494,302,192,6562,3562,3e3,5594,3086,2508,4994,2770,2224,456404,247614,208790,323164,181162,142002,285620,157866,127754,16938,9110,7828,13138,7300,5838,12332,6784,5548,1238,644,594,972,506,466,908,470,438,170726,90826,79900,153952,82328,71624,124690,62700,61990,0,0,0,0,0,0,71,2812,2883,NA,NA,NA,0,0,0,3,87,90
District of Columbia,1978,501060,433256,663896,358436,305460,276900,224160,233404,199852,780,464,316,620,416,204,528,324,204,6544,3544,3e3,5528,3032,2496,4928,2740,2188,464548,251768,212780,324568,181744,142824,288440,159392,129048,16456,8920,7536,12656,7100,5556,11884,6608,5276,1256,628,628,964,472,492,896,440,456,174312,93112,81200,156724,84136,72588,126580,63900,62680,0,0,0,0,0,0,54,2672,2726,NA,NA,NA,1,28,29,5,84,89
