state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,jurisdiction_housed_in_local_facility_female,jurisdiction_housed_in_local_facility_male,jurisdiction_housed_in_local_facility_total,jurisdiction_local_facilities_solely_to_ease_prison_crowding_female,jurisdiction_local_facilities_solely_to_ease_prison_crowding_male,jurisdiction_local_facilities_solely_to_ease_prison_crowding_total,jurisdiction_private_prison_female,jurisdiction_private_prison_in_state_female,jurisdiction_private_prison_in_state_male,jurisdiction_private_prison_in_state_total,jurisdiction_private_prison_male,jurisdiction_private_prison_out_of_state_female,jurisdiction_private_prison_out_of_state_male,jurisdiction_private_prison_out_of_state_total,jurisdiction_private_prison_total,jurisdiction_public_prison_female,jurisdiction_public_prison_male,jurisdiction_public_prison_total,jurisdiction_unsentenced_female,jurisdiction_unsentenced_male,jurisdiction_unsentenced_total,total_under_jurisdiction_female,total_under_jurisdiction_male,total_under_jurisdiction_total
Oklahoma,2006,2688345,2244041,3579212,1815993,1763219,1380090,1308255,1120728,1123313,169,1786,1955,NA,NA,NA,NA,113,5595,5708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2402,21886,24288
Oklahoma,2005,2588639,2173577,3429974,1748462,1681512,1336395,1252244,1100475,1073102,95,1755,1850,NA,NA,NA,157,157,5751,5908,5751,0,0,0,5908,2298,16620,18918,0,0,0,2455,22371,24826
Oklahoma,2004,2558940,2147155,3412202,1729868,1682334,1314751,1244189,1078834,1068321,139,1668,1807,NA,NA,NA,275,275,5630,5905,5630,0,0,0,5905,2209,16394,18603,0,0,0,2484,22024,24508
Oklahoma,2003,2519290,2120092,3396794,1737919,1658875,1315134,1204156,1087133,1032959,186,1683,1869,NA,NA,NA,100,100,5922,6022,5922,0,0,0,6022,2220,14579,16799,0,0,0,2320,20501,22821
Oklahoma,2002,2511143,2106111,3379515,1737877,1641638,1307960,1203183,1072390,1033721,130,1367,1497,NA,NA,NA,645,645,5825,6470,5825,0,0,0,6470,1693,14639,16332,NA,NA,NA,2338,20464,22802
Oklahoma,2001,2476237,2068748,3347660,1711024,1636636,1287589,1188648,1050754,1017994,84,819,903,NA,NA,NA,781,781,5877,6658,5877,0,0,0,6658,1509,14613,16122,NA,NA,NA,2290,20490,22780
Oklahoma,2000,2455010,2059902,3330738,1722543,1608195,1307876,1147134,1070827,989075,78,892,970,NA,NA,NA,858,858,6073,6931,6073,0,0,0,6931,1536,14714,16250,NA,NA,NA,2394,20787,23181
Oklahoma,1999,2439428.3,2044606.2,3311376.1,1711113.9,1600262.2,1297333.8,1142094.5,1060313.7,984292.5,117,939,1056,117,935,1052,831,831,5397,6228,5397,0,0,0,6228,1485,14680,16165,0,0,0,2316,20077,22393
Oklahoma,1998,2423846.6,2029310.4,3292014.2,1699684.8,1592329.4,1286791.6,1137055,1049800.4,979510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2091,18801,20892
Oklahoma,1997,2408264.9,2014014.6,3272652.3,1688255.7,1584396.6,1276249.4,1132015.5,1039287.1,974727.5,NA,NA,NA,109,693,802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2053,18489,20542
Oklahoma,1996,2392683.2,1998718.8,3253290.4,1676826.6,1576463.8,1265707.2,1126976,1028773.8,969945,NA,NA,NA,58,227,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1940,17653,19593
Oklahoma,1995,2377101.5,1983423,3233928.5,1665397.5,1568531,1255165,1121936.5,1018260.5,965162.5,NA,NA,NA,34,257,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1815,16336,18151
Oklahoma,1994,2361519.8,1968127.2,3214566.6,1653968.4,1560598.2,1244622.8,1116897,1007747.2,960380,NA,NA,NA,47,328,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1607,15024,16631
Oklahoma,1993,2345938.1,1952831.4,3195204.7,1642539.3,1552665.4,1234080.6,1111857.5,997233.9,955597.5,NA,NA,NA,48,332,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1582,14827,16409
Oklahoma,1992,2330356.4,1937535.6,3175842.8,1631110.2,1544732.6,1223538.4,1106818,986720.6,950815,NA,NA,NA,29,442,471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400,13421,14821
Oklahoma,1991,2314774.7,1922239.8,3156480.9,1619681.1,1536799.8,1212996.2,1101778.5,976207.3,946032.5,NA,NA,NA,23,411,434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1236,12104,13340
Oklahoma,1990,2299193,1906944,3137119,1608252,1528867,1202454,1096739,965694,941250,NA,NA,NA,21,189,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1071,11214,12285
Oklahoma,1989,2285801.7,1897837.6,3126003.1,1602352.8,1523650.3,1195350.6,1090451.1,961318.6,936519,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,975,10633,11608
Oklahoma,1988,2272410.4,1888731.2,3114887.2,1596453.6,1518433.6,1188247.2,1084163.2,956943.2,931788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,731,9717,10448
Oklahoma,1987,2259019.1,1879624.8,3103771.3,1590554.4,1513216.9,1181143.8,1077875.3,952567.8,927057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,694,8945,9639
Oklahoma,1986,2245627.8,1870518.4,3092655.4,1584655.2,1508000.2,1174040.4,1071587.4,948192.4,922326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687,9021,9708
Oklahoma,1985,2232236.5,1861412,3081539.5,1578756,1502783.5,1166937,1065299.5,943817,917595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,7823,8330
Oklahoma,1984,2218845.2,1852305.6,3070423.6,1572856.8,1497566.8,1159833.6,1059011.6,939441.6,912864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472,7400,7872
Oklahoma,1983,2205453.9,1843199.2,3059307.7,1566957.6,1492350.1,1152730.2,1052723.7,935066.2,908133,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449,7031,7480
Oklahoma,1982,2192062.6,1834092.8,3048191.8,1561058.4,1487133.4,1145626.8,1046435.8,930690.8,903402,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,326,6174,6500
Oklahoma,1981,2178671.3,1824986.4,3037075.9,1555159.2,1481916.7,1138523.4,1040147.9,926315.4,898671,NA,NA,NA,1,47,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,275,5006,5281
Oklahoma,1980,2165280,1815880,3025960,1549260,1476700,1131420,1033860,921940,893940,NA,NA,NA,14,110,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,247,4549,4796
Oklahoma,1979,2120052,1777322,2978784,1525314,1453470,1108288,1011764,903446,873876,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,177,4073,4250
Oklahoma,1978,2074824,1738764,2931608,1501368,1430240,1085156,989668,884952,853812,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,176,4010,4186
