year,state,total_admissions,aggravated_or_simple_assault_total_total_admissions,burglary_total_total_admissions,drugs_total_total_admissions,fraud_total_total_admissions,motor_vehicle_theft_total_total_admissions,murder_total_total_admissions,negligent_manslaughter_total_total_admissions,other_property_offenses_total_total_admissions,other_unknown_total_total_admissions,other_violent_offenses_total_total_admissions,public_order_total_total_admissions,rape_or_sexual_assault_total_total_admissions,robbery_total_total_admissions,theft_total_total_admissions,aggravated_or_simple_assault_total_female_admissions,aggravated_or_simple_assault_total_male_admissions,burglary_total_female_admissions,burglary_total_male_admissions,drugs_total_female_admissions,drugs_total_male_admissions,fraud_total_female_admissions,fraud_total_male_admissions,motor_vehicle_theft_total_female_admissions,motor_vehicle_theft_total_male_admissions,murder_total_female_admissions,murder_total_male_admissions,negligent_manslaughter_total_female_admissions,negligent_manslaughter_total_male_admissions,other_property_offenses_total_female_admissions,other_property_offenses_total_male_admissions,other_unknown_total_female_admissions,other_unknown_total_male_admissions,other_violent_offenses_total_female_admissions,other_violent_offenses_total_male_admissions,public_order_total_female_admissions,public_order_total_male_admissions,rape_or_sexual_assault_total_female_admissions,rape_or_sexual_assault_total_male_admissions,robbery_total_female_admissions,robbery_total_male_admissions,theft_total_female_admissions,theft_total_male_admissions,aggravated_or_simple_assault_black_total_admissions,aggravated_or_simple_assault_hispanic_total_admissions,aggravated_or_simple_assault_other_or_unknown_total_admissions,aggravated_or_simple_assault_white_total_admissions,burglary_black_total_admissions,burglary_hispanic_total_admissions,burglary_other_or_unknown_total_admissions,burglary_white_total_admissions,drugs_black_total_admissions,drugs_hispanic_total_admissions,drugs_other_or_unknown_total_admissions,drugs_white_total_admissions,fraud_black_total_admissions,fraud_hispanic_total_admissions,fraud_other_or_unknown_total_admissions,fraud_white_total_admissions,motor_vehicle_theft_black_total_admissions,motor_vehicle_theft_hispanic_total_admissions,motor_vehicle_theft_other_or_unknown_total_admissions,motor_vehicle_theft_white_total_admissions,murder_black_total_admissions,murder_hispanic_total_admissions,murder_other_or_unknown_total_admissions,murder_white_total_admissions,negligent_manslaughter_black_total_admissions,negligent_manslaughter_hispanic_total_admissions,negligent_manslaughter_other_or_unknown_total_admissions,negligent_manslaughter_white_total_admissions,other_property_offenses_black_total_admissions,other_property_offenses_hispanic_total_admissions,other_property_offenses_other_or_unknown_total_admissions,other_property_offenses_white_total_admissions,other_unknown_black_total_admissions,other_unknown_hispanic_total_admissions,other_unknown_other_or_unknown_total_admissions,other_unknown_white_total_admissions,other_violent_offenses_black_total_admissions,other_violent_offenses_hispanic_total_admissions,other_violent_offenses_other_or_unknown_total_admissions,other_violent_offenses_white_total_admissions,public_order_black_total_admissions,public_order_hispanic_total_admissions,public_order_other_or_unknown_total_admissions,public_order_white_total_admissions,rape_or_sexual_assault_black_total_admissions,rape_or_sexual_assault_hispanic_total_admissions,rape_or_sexual_assault_other_or_unknown_total_admissions,rape_or_sexual_assault_white_total_admissions,robbery_black_total_admissions,robbery_hispanic_total_admissions,robbery_other_or_unknown_total_admissions,robbery_white_total_admissions,theft_black_total_admissions,theft_hispanic_total_admissions,theft_other_or_unknown_total_admissions,theft_white_total_admissions,aggravated_or_simple_assault_black_female_admissions,aggravated_or_simple_assault_black_male_admissions,aggravated_or_simple_assault_hispanic_female_admissions,aggravated_or_simple_assault_hispanic_male_admissions,aggravated_or_simple_assault_other_or_unknown_female_admissions,aggravated_or_simple_assault_other_or_unknown_male_admissions,aggravated_or_simple_assault_white_female_admissions,aggravated_or_simple_assault_white_male_admissions,burglary_black_female_admissions,burglary_black_male_admissions,burglary_hispanic_female_admissions,burglary_hispanic_male_admissions,burglary_other_or_unknown_female_admissions,burglary_other_or_unknown_male_admissions,burglary_white_female_admissions,burglary_white_male_admissions,drugs_black_female_admissions,drugs_black_male_admissions,drugs_hispanic_female_admissions,drugs_hispanic_male_admissions,drugs_other_or_unknown_female_admissions,drugs_other_or_unknown_male_admissions,drugs_white_female_admissions,drugs_white_male_admissions,fraud_black_female_admissions,fraud_black_male_admissions,fraud_hispanic_female_admissions,fraud_hispanic_male_admissions,fraud_other_or_unknown_female_admissions,fraud_other_or_unknown_male_admissions,fraud_white_female_admissions,fraud_white_male_admissions,motor_vehicle_theft_black_female_admissions,motor_vehicle_theft_black_male_admissions,motor_vehicle_theft_hispanic_female_admissions,motor_vehicle_theft_hispanic_male_admissions,motor_vehicle_theft_other_or_unknown_female_admissions,motor_vehicle_theft_other_or_unknown_male_admissions,motor_vehicle_theft_white_female_admissions,motor_vehicle_theft_white_male_admissions,murder_black_female_admissions,murder_black_male_admissions,murder_hispanic_female_admissions,murder_hispanic_male_admissions,murder_other_or_unknown_female_admissions,murder_other_or_unknown_male_admissions,murder_white_female_admissions,murder_white_male_admissions,negligent_manslaughter_black_female_admissions,negligent_manslaughter_black_male_admissions,negligent_manslaughter_hispanic_female_admissions,negligent_manslaughter_hispanic_male_admissions,negligent_manslaughter_other_or_unknown_female_admissions,negligent_manslaughter_other_or_unknown_male_admissions,negligent_manslaughter_white_female_admissions,negligent_manslaughter_white_male_admissions,other_property_offenses_black_female_admissions,other_property_offenses_black_male_admissions,other_property_offenses_hispanic_female_admissions,other_property_offenses_hispanic_male_admissions,other_property_offenses_other_or_unknown_female_admissions,other_property_offenses_other_or_unknown_male_admissions,other_property_offenses_white_female_admissions,other_property_offenses_white_male_admissions,other_unknown_black_female_admissions,other_unknown_black_male_admissions,other_unknown_hispanic_female_admissions,other_unknown_hispanic_male_admissions,other_unknown_other_or_unknown_female_admissions,other_unknown_other_or_unknown_male_admissions,other_unknown_white_female_admissions,other_unknown_white_male_admissions,other_violent_offenses_black_female_admissions,other_violent_offenses_black_male_admissions,other_violent_offenses_hispanic_female_admissions,other_violent_offenses_hispanic_male_admissions,other_violent_offenses_other_or_unknown_female_admissions,other_violent_offenses_other_or_unknown_male_admissions,other_violent_offenses_white_female_admissions,other_violent_offenses_white_male_admissions,public_order_black_female_admissions,public_order_black_male_admissions,public_order_hispanic_female_admissions,public_order_hispanic_male_admissions,public_order_other_or_unknown_female_admissions,public_order_other_or_unknown_male_admissions,public_order_white_female_admissions,public_order_white_male_admissions,rape_or_sexual_assault_black_female_admissions,rape_or_sexual_assault_black_male_admissions,rape_or_sexual_assault_hispanic_female_admissions,rape_or_sexual_assault_hispanic_male_admissions,rape_or_sexual_assault_other_or_unknown_female_admissions,rape_or_sexual_assault_other_or_unknown_male_admissions,rape_or_sexual_assault_white_female_admissions,rape_or_sexual_assault_white_male_admissions,robbery_black_female_admissions,robbery_black_male_admissions,robbery_hispanic_female_admissions,robbery_hispanic_male_admissions,robbery_other_or_unknown_female_admissions,robbery_other_or_unknown_male_admissions,robbery_white_female_admissions,robbery_white_male_admissions,theft_black_female_admissions,theft_black_male_admissions,theft_hispanic_female_admissions,theft_hispanic_male_admissions,theft_other_or_unknown_female_admissions,theft_other_or_unknown_male_admissions,theft_white_female_admissions,theft_white_male_admissions
2001,North Carolina,21678,1901,1936,4969,1398,185,344,153,821,52,419,5272,829,1339,2060,104,1797,109,1827,676,4293,461,937,17,168,26,318,23,130,53,768,5,47,40,379,430,4842,15,814,69,1270,274,1786,1200,40,129,532,927,43,189,777,3547,204,328,890,641,7,92,658,120,3,9,53,206,23,26,89,77,6,23,47,460,15,64,282,30,NA,2,20,220,9,39,151,2592,196,297,2187,282,32,59,456,947,25,89,278,1094,26,146,794,68,1132,NA,40,2,127,34,498,31,896,1,42,10,179,67,710,397,3150,16,188,23,305,240,650,189,452,2,5,16,76,254,404,9,111,NA,3,1,8,7,46,9,197,NA,23,1,25,16,73,11,66,NA,6,2,21,10,37,27,433,NA,15,NA,64,26,256,2,28,NA,NA,1,1,2,18,21,199,1,8,3,36,15,136,139,2453,5,191,16,281,270,1917,6,276,NA,32,NA,59,9,447,41,906,NA,25,2,87,26,252,155,939,2,24,7,139,110,684
2002,North Carolina,22318,1974,2027,4876,1404,169,341,140,863,33,478,5512,859,1413,2229,144,1830,146,1881,635,4241,464,940,25,144,21,320,12,128,94,769,6,27,55,423,445,5067,14,845,87,1326,302,1927,1224,33,118,599,939,49,160,879,3443,257,245,931,702,12,77,613,103,3,13,50,191,17,21,112,71,10,12,47,471,16,61,315,16,1,3,13,257,25,26,170,2645,205,284,2378,351,53,36,419,1029,37,74,273,1198,25,116,890,100,1124,1,32,3,115,40,559,50,889,NA,49,8,152,88,791,372,3071,8,249,24,221,231,700,213,489,3,9,14,63,234,379,12,91,NA,3,2,11,11,39,11,180,1,16,NA,21,9,103,5,66,NA,10,NA,12,7,40,44,427,2,14,4,57,44,271,3,13,NA,1,NA,3,3,10,33,224,1,24,1,25,20,150,159,2486,5,200,14,270,267,2111,4,347,1,52,1,35,8,411,49,980,1,36,1,73,36,237,157,1041,1,24,10,106,134,756
2003,North Carolina,22457,2074,2045,4941,1561,198,326,142,805,34,527,5453,826,1392,2133,152,1922,129,1916,697,4244,527,1034,19,179,20,306,12,130,84,721,4,30,37,490,468,4985,17,809,70,1322,319,1814,1249,51,118,656,922,29,147,947,3360,255,198,1128,737,9,70,745,121,3,8,66,169,23,19,115,68,8,18,48,426,9,43,327,14,NA,4,16,310,17,35,165,2674,238,266,2275,300,46,43,437,1012,31,73,276,1120,26,105,882,103,1146,2,49,4,114,43,613,48,874,NA,29,11,136,70,877,363,2997,12,243,22,176,300,828,235,502,2,7,10,60,280,465,7,114,NA,3,NA,8,12,54,10,159,2,21,1,18,7,108,8,60,NA,8,NA,18,4,44,38,388,NA,9,4,39,42,285,NA,14,NA,NA,NA,4,4,12,19,291,1,16,2,33,15,150,165,2509,4,234,14,252,285,1990,3,297,NA,46,1,42,13,424,39,973,NA,31,1,72,30,246,166,954,2,24,9,96,142,740
2004,North Carolina,24631,2173,2206,5681,1768,254,320,170,774,31,580,5868,863,1499,2444,180,1993,150,2056,794,4887,555,1213,22,232,28,292,14,156,83,691,6,25,51,529,492,5376,16,847,95,1404,378,2066,1314,48,112,699,962,41,168,1035,3623,312,236,1510,804,28,75,861,160,3,15,76,192,13,13,102,80,16,12,62,390,12,43,329,11,2,4,14,308,22,33,217,2903,267,267,2431,339,60,48,416,1049,43,80,327,1196,35,134,1079,113,1201,4,44,6,106,57,642,42,920,1,40,10,158,97,938,370,3253,13,299,17,219,394,1116,234,570,6,22,13,62,302,559,11,149,NA,3,1,14,10,66,14,178,NA,13,1,12,13,89,7,73,NA,16,NA,12,7,55,34,356,3,9,3,40,43,286,NA,11,NA,2,1,3,5,9,27,281,2,20,2,31,20,197,177,2726,3,264,18,249,294,2137,2,337,NA,60,1,47,13,403,51,998,NA,43,6,74,38,289,178,1018,2,33,19,115,179,900
2005,North Carolina,25268,2307,2250,5875,1717,289,313,146,832,30,611,6261,908,1313,2416,150,2157,167,2083,940,4935,597,1120,37,252,41,272,16,130,85,747,7,23,64,547,622,5639,27,881,90,1223,390,2026,1376,69,100,762,1009,53,153,1035,3715,333,211,1616,767,20,66,864,165,8,10,106,168,16,17,112,70,14,10,52,422,14,36,360,11,1,1,17,331,24,33,223,2917,309,184,2851,348,78,45,437,891,33,55,334,1175,40,94,1107,91,1285,2,67,5,95,52,710,50,959,1,52,8,145,108,927,412,3303,17,316,37,174,474,1142,249,518,2,18,15,51,331,533,11,154,1,7,2,8,23,83,11,157,2,14,2,15,26,86,6,64,1,13,NA,10,9,43,32,390,2,12,NA,36,51,309,3,8,NA,1,NA,1,4,13,36,295,1,23,3,30,24,199,204,2713,5,304,18,166,395,2456,2,346,1,77,NA,45,24,413,37,854,NA,33,9,46,44,290,178,997,5,35,14,80,193,914
2006,North Carolina,26527,2355,2258,6408,1849,282,336,161,880,22,667,6584,904,1435,2386,166,2189,154,2104,941,5467,652,1197,31,251,28,308,19,142,106,774,8,14,83,584,592,5992,19,885,99,1336,381,2005,1399,84,82,790,937,40,120,1161,4153,345,164,1746,775,25,61,988,163,1,13,105,200,18,14,104,86,17,5,53,412,17,25,426,9,NA,1,12,349,26,27,265,3112,376,221,2875,346,76,30,452,1056,49,40,290,1115,41,100,1130,101,1298,1,83,8,74,56,734,36,901,1,39,8,112,109,1052,403,3750,23,322,37,127,478,1268,243,532,6,19,25,36,378,610,12,151,NA,1,2,11,17,88,11,189,1,17,2,12,14,90,12,74,NA,17,NA,5,7,46,36,376,NA,17,NA,25,70,356,2,7,NA,NA,1,NA,5,7,44,305,3,23,2,25,34,231,188,2924,18,358,35,186,351,2524,5,341,1,75,NA,30,13,439,46,1010,1,48,5,35,47,243,168,947,6,35,18,82,189,941
2007,North Carolina,26501,2420,2130,6375,1631,282,323,172,810,32,633,6987,897,1406,2403,149,2271,142,1988,1025,5350,554,1077,41,241,17,306,36,136,90,720,11,21,74,559,648,6339,32,865,104,1302,376,2027,1367,79,77,897,921,60,101,1048,4007,392,136,1840,679,25,46,881,173,7,9,93,205,19,21,78,91,18,3,60,396,17,27,370,10,1,NA,21,332,32,23,246,3200,430,190,3167,332,101,31,433,1010,42,44,310,1145,30,111,1117,87,1280,1,78,9,68,52,845,41,880,NA,60,3,98,98,950,394,3613,22,370,22,114,587,1253,206,473,5,20,17,29,326,555,15,158,NA,7,3,6,23,70,7,198,NA,19,1,20,9,69,16,75,1,17,NA,3,19,41,36,360,2,15,4,23,48,322,1,9,NA,1,NA,NA,10,11,34,298,3,29,2,21,35,211,197,3003,7,423,31,159,413,2754,6,326,1,100,1,30,24,409,60,950,1,41,3,41,40,270,176,969,1,29,16,95,183,934
2008,North Carolina,28302,2585,2455,6638,1672,304,342,180,805,38,737,7428,970,1535,2613,144,2441,159,2296,1043,5595,557,1115,45,259,30,312,26,154,78,727,12,26,87,650,711,6717,22,948,97,1438,439,2174,1547,76,73,889,1093,80,117,1165,4233,403,182,1820,747,27,46,852,161,4,10,129,201,22,14,105,84,16,8,72,354,17,38,396,16,NA,NA,22,385,33,25,294,3432,466,211,3319,332,107,32,499,1148,62,45,280,1190,42,105,1276,97,1450,2,74,3,70,42,847,44,1049,2,78,3,114,110,1055,437,3796,15,388,33,149,558,1262,232,515,3,24,13,33,309,543,11,150,1,3,1,9,32,97,10,191,2,20,NA,14,18,87,7,77,NA,16,1,7,18,54,26,328,NA,17,4,34,48,348,5,11,NA,NA,NA,NA,7,15,43,342,2,31,4,21,38,256,200,3232,8,458,34,177,469,2850,5,327,1,106,1,31,15,484,53,1095,1,61,3,42,40,240,173,1017,3,39,22,83,241,1035
2009,North Carolina,28361,2550,2523,6281,1705,261,375,141,806,52,710,7633,868,1625,2831,169,2381,182,2341,1022,5259,573,1132,40,221,27,348,19,122,87,719,11,41,74,636,752,6881,26,842,100,1525,482,2349,1491,87,72,900,1160,74,97,1192,3847,446,156,1832,701,37,49,918,141,3,9,108,240,25,18,92,72,17,8,44,358,25,32,391,24,2,2,24,352,38,19,301,3575,464,167,3427,290,121,23,434,1268,48,27,282,1285,45,100,1401,109,1382,1,86,6,66,53,847,58,1102,1,73,6,91,117,1075,419,3428,15,431,18,138,570,1262,219,482,7,30,17,32,330,588,9,132,NA,3,NA,9,31,77,8,232,NA,25,1,17,18,74,10,62,1,16,NA,8,8,36,30,328,NA,25,2,30,55,336,5,19,1,1,NA,2,5,19,34,318,2,36,NA,19,38,263,254,3321,8,456,10,157,480,2947,5,285,NA,121,1,22,20,414,61,1207,1,47,2,25,36,246,192,1093,6,39,17,83,267,1134
2010,North Carolina,27229,2497,2551,5908,1597,196,344,175,770,31,744,7362,758,1605,2691,131,2366,148,2403,897,5011,516,1081,25,171,29,315,33,142,81,689,7,24,102,642,719,6643,16,742,84,1521,459,2232,1511,71,64,851,1230,59,107,1155,3628,398,118,1764,690,37,34,836,106,4,9,77,202,30,14,98,80,20,12,63,355,21,25,369,13,1,NA,17,384,39,24,297,3450,393,147,3372,251,101,18,388,1232,38,55,280,1293,50,65,1283,80,1431,2,69,3,61,46,805,35,1195,2,57,6,101,105,1050,328,3300,19,379,19,99,531,1233,205,485,5,32,9,25,297,539,9,97,1,3,NA,9,15,62,12,190,NA,30,NA,14,17,81,14,66,NA,20,1,11,18,45,26,329,1,20,3,22,51,318,3,10,NA,1,NA,NA,4,13,51,333,1,38,5,19,45,252,182,3268,8,385,16,131,513,2859,2,249,NA,101,NA,18,14,374,44,1188,1,37,3,52,36,244,201,1092,5,45,11,54,242,1041
2011,North Carolina,26516,2356,2758,5294,1613,190,319,164,747,43,662,7340,863,1382,2785,179,2177,152,2606,809,4485,477,1136,21,169,35,284,29,135,90,657,11,32,96,566,666,6674,22,841,93,1289,473,2312,1407,66,59,824,1424,86,99,1149,3192,304,130,1668,701,32,43,837,126,2,6,56,196,17,13,93,67,12,8,77,344,14,33,356,16,6,NA,21,320,52,19,271,3398,362,212,3368,292,112,28,431,1059,27,34,262,1268,35,108,1374,104,1303,1,65,6,53,68,756,51,1373,5,81,4,95,92,1057,290,2902,5,299,27,103,487,1181,196,505,7,25,10,33,264,573,9,117,NA,2,1,5,11,45,9,187,1,16,4,9,21,72,9,58,1,11,1,7,18,59,30,314,NA,14,7,26,53,303,4,12,1,5,NA,NA,6,15,41,279,4,48,7,12,44,227,184,3214,11,351,30,182,441,2927,2,290,1,111,2,26,17,414,49,1010,1,26,3,31,40,222,173,1095,1,34,18,90,281,1093
2012,North Carolina,20148,1248,2501,4284,1419,135,288,161,491,17,465,5157,815,1414,1753,94,1154,139,2362,655,3629,418,1001,8,127,30,258,18,143,54,437,4,13,56,409,467,4690,17,798,90,1324,251,1502,747,35,36,430,1234,69,116,1082,2413,255,79,1537,573,34,29,783,75,4,4,52,167,16,11,94,76,17,7,61,212,10,27,242,8,NA,NA,9,240,24,11,190,2396,279,116,2366,259,120,18,418,1057,39,47,271,762,28,50,913,54,693,NA,35,4,32,36,394,32,1202,NA,69,6,110,101,981,188,2225,15,240,19,60,433,1104,135,438,3,31,8,21,272,511,3,72,NA,4,1,3,4,48,11,156,NA,16,3,8,16,78,6,70,NA,17,3,4,9,52,17,195,2,8,4,23,31,211,2,6,NA,NA,NA,NA,2,7,26,214,NA,24,NA,11,30,160,108,2288,7,272,9,107,343,2023,3,256,2,118,NA,18,12,406,53,1004,1,38,4,43,32,239,71,691,2,26,12,38,166,747
2013,North Carolina,21163,1391,2798,4339,1540,117,309,146,485,32,489,5247,879,1381,2010,100,1291,204,2594,704,3635,421,1119,8,109,28,281,24,122,55,430,11,21,69,420,489,4758,27,852,107,1274,306,1704,832,43,58,458,1266,58,142,1332,2367,201,117,1654,605,23,49,863,66,2,5,44,187,24,16,82,59,12,4,71,207,13,27,238,11,NA,2,19,238,23,14,214,2487,237,129,2394,303,98,33,445,1001,35,41,304,835,30,83,1062,50,782,1,42,7,51,42,416,37,1229,NA,58,4,138,163,1169,171,2196,11,190,22,95,500,1154,139,466,2,21,14,35,266,597,1,65,NA,2,1,4,6,38,16,171,1,23,NA,16,11,71,6,53,3,9,NA,4,15,56,18,189,1,12,2,25,34,204,3,8,NA,NA,NA,2,8,11,26,212,2,21,1,13,40,174,118,2369,8,229,15,114,348,2046,4,299,2,96,2,31,19,426,50,951,2,33,2,39,53,251,85,750,2,28,12,71,207,855
2014,North Carolina,19656,1214,2711,4028,1358,116,326,153,439,29,469,4773,891,1367,1782,70,1144,156,2555,609,3419,381,977,8,108,24,302,21,132,45,394,4,25,54,415,412,4361,18,873,119,1248,269,1513,714,36,45,419,1256,77,120,1258,2023,238,116,1651,519,22,31,786,62,4,1,49,192,14,17,103,78,8,10,57,175,7,28,229,14,2,5,8,233,24,26,186,2311,189,162,2111,335,107,45,404,966,35,48,318,736,24,71,951,29,685,NA,36,6,39,35,384,33,1223,2,75,7,113,114,1144,104,1919,14,224,16,100,475,1176,104,415,1,21,9,22,267,519,3,59,NA,4,1,NA,4,45,6,186,1,13,NA,17,17,86,7,71,NA,8,1,9,13,44,13,162,NA,7,3,25,29,200,2,12,NA,2,NA,5,2,6,22,211,2,22,3,23,27,159,95,2216,3,186,14,148,300,1811,6,329,1,106,NA,45,11,393,58,908,1,34,5,43,55,263,90,646,NA,24,8,63,171,780
2015,North Carolina,19784,1195,2597,3955,1490,150,284,149,436,18,467,4905,1005,1294,1839,85,1110,173,2424,649,3306,400,1090,17,133,29,255,23,126,53,383,NA,18,52,415,413,4492,30,975,96,1198,290,1549,696,39,68,392,1140,70,150,1237,1935,180,118,1722,516,18,53,903,82,6,2,60,184,9,20,71,76,8,7,58,193,7,22,214,7,NA,NA,11,239,30,19,179,2413,167,295,2030,419,113,31,442,964,25,48,257,737,31,81,990,38,658,NA,39,15,53,32,360,29,1111,1,69,11,139,132,1105,101,1834,22,158,20,98,506,1216,91,425,5,13,16,37,288,615,4,78,NA,6,NA,2,13,47,11,173,NA,9,2,18,16,55,8,68,NA,8,1,6,14,44,11,182,1,6,5,17,36,178,NA,7,NA,NA,NA,NA,NA,11,21,218,2,28,3,16,26,153,105,2308,6,161,45,250,257,1773,5,414,2,111,1,30,22,420,46,918,1,24,7,41,42,215,89,648,5,26,10,71,186,804
2016,North Carolina,19387,1071,2503,3915,1404,186,285,143,401,65,438,4852,1001,1348,1775,67,1004,200,2303,744,3171,386,1018,20,166,24,261,28,115,42,359,6,59,48,390,429,4423,31,970,101,1247,308,1467,647,43,50,331,1057,63,123,1260,1769,159,127,1860,485,16,50,853,98,6,9,73,180,11,23,71,62,8,13,60,161,13,25,202,33,2,3,27,198,24,21,195,2487,141,310,1914,421,98,46,436,992,33,61,262,628,25,89,1033,32,615,3,40,5,45,27,304,31,1026,4,59,8,115,157,1103,111,1658,23,136,34,93,576,1284,99,386,6,10,13,37,268,585,5,93,1,5,NA,9,14,59,13,167,NA,11,1,22,10,61,6,56,1,7,3,10,18,42,11,150,NA,13,1,24,30,172,3,30,NA,2,1,2,2,25,12,186,4,20,2,19,30,165,116,2371,8,133,36,274,269,1645,5,416,2,96,1,45,23,413,45,947,NA,33,8,53,48,214,67,561,3,22,16,73,222,811
