year,state,total_admissions,aggravated_or_simple_assault_total_total_admissions,burglary_total_total_admissions,drugs_total_total_admissions,fraud_total_total_admissions,motor_vehicle_theft_total_total_admissions,murder_total_total_admissions,negligent_manslaughter_total_total_admissions,other_property_offenses_total_total_admissions,other_unknown_total_total_admissions,other_violent_offenses_total_total_admissions,public_order_total_total_admissions,rape_or_sexual_assault_total_total_admissions,robbery_total_total_admissions,theft_total_total_admissions,aggravated_or_simple_assault_total_female_admissions,aggravated_or_simple_assault_total_male_admissions,burglary_total_female_admissions,burglary_total_male_admissions,drugs_total_female_admissions,drugs_total_male_admissions,fraud_total_female_admissions,fraud_total_male_admissions,motor_vehicle_theft_total_female_admissions,motor_vehicle_theft_total_male_admissions,murder_total_female_admissions,murder_total_male_admissions,negligent_manslaughter_total_female_admissions,negligent_manslaughter_total_male_admissions,other_property_offenses_total_female_admissions,other_property_offenses_total_male_admissions,other_unknown_total_female_admissions,other_unknown_total_male_admissions,other_violent_offenses_total_female_admissions,other_violent_offenses_total_male_admissions,public_order_total_female_admissions,public_order_total_male_admissions,rape_or_sexual_assault_total_female_admissions,rape_or_sexual_assault_total_male_admissions,robbery_total_female_admissions,robbery_total_male_admissions,theft_total_female_admissions,theft_total_male_admissions,aggravated_or_simple_assault_black_total_admissions,aggravated_or_simple_assault_hispanic_total_admissions,aggravated_or_simple_assault_other_or_unknown_total_admissions,aggravated_or_simple_assault_white_total_admissions,burglary_black_total_admissions,burglary_hispanic_total_admissions,burglary_other_or_unknown_total_admissions,burglary_white_total_admissions,drugs_black_total_admissions,drugs_hispanic_total_admissions,drugs_other_or_unknown_total_admissions,drugs_white_total_admissions,fraud_black_total_admissions,fraud_hispanic_total_admissions,fraud_other_or_unknown_total_admissions,fraud_white_total_admissions,motor_vehicle_theft_black_total_admissions,motor_vehicle_theft_hispanic_total_admissions,motor_vehicle_theft_other_or_unknown_total_admissions,motor_vehicle_theft_white_total_admissions,murder_black_total_admissions,murder_hispanic_total_admissions,murder_other_or_unknown_total_admissions,murder_white_total_admissions,negligent_manslaughter_black_total_admissions,negligent_manslaughter_hispanic_total_admissions,negligent_manslaughter_other_or_unknown_total_admissions,negligent_manslaughter_white_total_admissions,other_property_offenses_black_total_admissions,other_property_offenses_hispanic_total_admissions,other_property_offenses_other_or_unknown_total_admissions,other_property_offenses_white_total_admissions,other_unknown_black_total_admissions,other_unknown_hispanic_total_admissions,other_unknown_other_or_unknown_total_admissions,other_unknown_white_total_admissions,other_violent_offenses_black_total_admissions,other_violent_offenses_hispanic_total_admissions,other_violent_offenses_other_or_unknown_total_admissions,other_violent_offenses_white_total_admissions,public_order_black_total_admissions,public_order_hispanic_total_admissions,public_order_other_or_unknown_total_admissions,public_order_white_total_admissions,rape_or_sexual_assault_black_total_admissions,rape_or_sexual_assault_hispanic_total_admissions,rape_or_sexual_assault_other_or_unknown_total_admissions,rape_or_sexual_assault_white_total_admissions,robbery_black_total_admissions,robbery_hispanic_total_admissions,robbery_other_or_unknown_total_admissions,robbery_white_total_admissions,theft_black_total_admissions,theft_hispanic_total_admissions,theft_other_or_unknown_total_admissions,theft_white_total_admissions,aggravated_or_simple_assault_black_female_admissions,aggravated_or_simple_assault_black_male_admissions,aggravated_or_simple_assault_hispanic_female_admissions,aggravated_or_simple_assault_hispanic_male_admissions,aggravated_or_simple_assault_other_or_unknown_female_admissions,aggravated_or_simple_assault_other_or_unknown_male_admissions,aggravated_or_simple_assault_white_female_admissions,aggravated_or_simple_assault_white_male_admissions,burglary_black_female_admissions,burglary_black_male_admissions,burglary_hispanic_female_admissions,burglary_hispanic_male_admissions,burglary_other_or_unknown_female_admissions,burglary_other_or_unknown_male_admissions,burglary_white_female_admissions,burglary_white_male_admissions,drugs_black_female_admissions,drugs_black_male_admissions,drugs_hispanic_female_admissions,drugs_hispanic_male_admissions,drugs_other_or_unknown_female_admissions,drugs_other_or_unknown_male_admissions,drugs_white_female_admissions,drugs_white_male_admissions,fraud_black_female_admissions,fraud_black_male_admissions,fraud_hispanic_female_admissions,fraud_hispanic_male_admissions,fraud_other_or_unknown_female_admissions,fraud_other_or_unknown_male_admissions,fraud_white_female_admissions,fraud_white_male_admissions,motor_vehicle_theft_black_female_admissions,motor_vehicle_theft_black_male_admissions,motor_vehicle_theft_hispanic_female_admissions,motor_vehicle_theft_hispanic_male_admissions,motor_vehicle_theft_other_or_unknown_female_admissions,motor_vehicle_theft_other_or_unknown_male_admissions,motor_vehicle_theft_white_female_admissions,motor_vehicle_theft_white_male_admissions,murder_black_female_admissions,murder_black_male_admissions,murder_hispanic_female_admissions,murder_hispanic_male_admissions,murder_other_or_unknown_female_admissions,murder_other_or_unknown_male_admissions,murder_white_female_admissions,murder_white_male_admissions,negligent_manslaughter_black_female_admissions,negligent_manslaughter_black_male_admissions,negligent_manslaughter_hispanic_female_admissions,negligent_manslaughter_hispanic_male_admissions,negligent_manslaughter_other_or_unknown_female_admissions,negligent_manslaughter_other_or_unknown_male_admissions,negligent_manslaughter_white_female_admissions,negligent_manslaughter_white_male_admissions,other_property_offenses_black_female_admissions,other_property_offenses_black_male_admissions,other_property_offenses_hispanic_female_admissions,other_property_offenses_hispanic_male_admissions,other_property_offenses_other_or_unknown_female_admissions,other_property_offenses_other_or_unknown_male_admissions,other_property_offenses_white_female_admissions,other_property_offenses_white_male_admissions,other_unknown_black_female_admissions,other_unknown_black_male_admissions,other_unknown_hispanic_female_admissions,other_unknown_hispanic_male_admissions,other_unknown_other_or_unknown_female_admissions,other_unknown_other_or_unknown_male_admissions,other_unknown_white_female_admissions,other_unknown_white_male_admissions,other_violent_offenses_black_female_admissions,other_violent_offenses_black_male_admissions,other_violent_offenses_hispanic_female_admissions,other_violent_offenses_hispanic_male_admissions,other_violent_offenses_other_or_unknown_female_admissions,other_violent_offenses_other_or_unknown_male_admissions,other_violent_offenses_white_female_admissions,other_violent_offenses_white_male_admissions,public_order_black_female_admissions,public_order_black_male_admissions,public_order_hispanic_female_admissions,public_order_hispanic_male_admissions,public_order_other_or_unknown_female_admissions,public_order_other_or_unknown_male_admissions,public_order_white_female_admissions,public_order_white_male_admissions,rape_or_sexual_assault_black_female_admissions,rape_or_sexual_assault_black_male_admissions,rape_or_sexual_assault_hispanic_female_admissions,rape_or_sexual_assault_hispanic_male_admissions,rape_or_sexual_assault_other_or_unknown_female_admissions,rape_or_sexual_assault_other_or_unknown_male_admissions,rape_or_sexual_assault_white_female_admissions,rape_or_sexual_assault_white_male_admissions,robbery_black_female_admissions,robbery_black_male_admissions,robbery_hispanic_female_admissions,robbery_hispanic_male_admissions,robbery_other_or_unknown_female_admissions,robbery_other_or_unknown_male_admissions,robbery_white_female_admissions,robbery_white_male_admissions,theft_black_female_admissions,theft_black_male_admissions,theft_hispanic_female_admissions,theft_hispanic_male_admissions,theft_other_or_unknown_female_admissions,theft_other_or_unknown_male_admissions,theft_white_female_admissions,theft_white_male_admissions
2001,Hawaii,1965,83,223,417,49,180,12,16,37,2,179,311,88,142,226,9,74,19,204,97,320,23,26,19,161,NA,12,4,12,1,36,NA,2,15,164,56,255,1,87,10,132,75,151,6,4,51,22,4,13,149,57,28,13,292,84,NA,1,35,13,5,5,129,41,2,NA,7,3,NA,1,12,3,NA,5,24,8,NA,NA,1,1,4,3,133,39,8,6,208,89,6,3,56,23,7,10,92,33,7,8,138,73,NA,6,2,2,5,46,2,20,NA,4,1,12,13,136,5,52,4,24,4,9,63,229,26,58,NA,NA,1,NA,18,17,4,9,2,3,NA,5,14,115,3,38,NA,2,NA,NA,NA,7,NA,3,NA,NA,NA,1,2,10,2,1,NA,NA,NA,5,1,23,NA,8,NA,NA,NA,NA,NA,1,NA,1,NA,4,NA,3,12,121,3,36,1,7,NA,6,35,173,20,69,NA,6,NA,3,1,55,NA,23,NA,7,NA,10,7,85,3,30,NA,7,2,6,49,89,24,49
2002,Hawaii,2143,111,256,526,55,157,22,25,35,2,143,376,68,141,226,7,104,20,236,122,404,27,28,25,132,NA,22,3,22,4,31,1,1,12,131,66,310,NA,68,4,137,60,166,4,3,89,15,3,8,180,65,42,8,345,131,NA,1,36,18,3,4,120,30,NA,1,17,4,1,3,15,6,1,NA,24,10,NA,NA,NA,2,5,11,102,25,4,12,265,95,5,8,35,20,10,5,94,32,9,6,152,59,NA,4,NA,3,6,83,1,14,NA,3,1,7,15,165,4,61,2,40,NA,8,89,256,31,100,NA,NA,1,NA,15,21,11,7,NA,3,NA,4,19,101,6,24,NA,NA,NA,1,NA,17,NA,4,1,NA,NA,3,2,13,NA,6,NA,1,NA,NA,1,23,3,7,NA,NA,NA,NA,NA,NA,1,1,1,4,NA,11,8,94,3,22,1,3,2,10,46,219,17,78,NA,5,NA,8,NA,35,NA,20,NA,10,NA,5,4,90,NA,32,1,8,2,4,42,110,15,44
2003,Hawaii,2151,116,268,403,61,238,19,19,45,7,155,304,87,154,275,8,108,26,242,86,317,25,36,34,204,2,17,2,17,2,43,3,4,8,147,41,263,1,86,10,144,78,197,13,4,80,19,9,12,181,66,32,15,276,80,2,1,42,16,8,5,175,50,1,1,14,3,NA,NA,13,6,NA,1,33,11,1,NA,4,2,10,3,108,34,6,12,192,94,7,5,56,19,6,8,98,42,11,10,180,74,1,12,NA,4,6,74,1,18,1,8,NA,12,16,165,9,57,5,27,2,13,58,218,21,59,1,1,NA,1,19,23,5,11,NA,8,1,4,27,148,6,44,NA,1,NA,1,1,13,1,2,NA,NA,NA,NA,1,12,1,5,NA,NA,NA,1,2,31,NA,11,1,NA,NA,NA,1,3,1,1,NA,10,NA,3,7,101,1,33,NA,6,1,11,21,171,19,75,NA,7,NA,5,1,55,NA,19,NA,6,1,7,6,92,3,39,1,10,NA,10,56,124,21,53
2004,Hawaii,1913,87,210,401,68,214,20,20,44,11,122,285,58,151,222,10,77,29,181,102,299,25,43,30,184,2,18,1,19,5,39,2,9,5,117,33,252,1,57,8,143,70,152,7,1,60,19,1,10,142,57,26,16,274,85,4,2,50,12,7,3,161,43,2,1,14,3,4,NA,11,5,NA,NA,33,11,NA,NA,7,4,8,3,84,27,9,8,177,91,4,1,41,12,12,4,106,29,16,4,144,58,1,6,NA,1,8,52,1,18,NA,1,2,8,17,125,10,47,5,21,5,11,66,208,26,59,1,3,NA,2,18,32,6,6,2,5,NA,3,23,138,5,38,NA,2,NA,1,2,12,NA,3,NA,4,NA,NA,1,10,NA,5,NA,NA,NA,NA,4,29,1,10,NA,NA,NA,NA,2,5,NA,4,NA,8,NA,3,5,79,NA,27,NA,9,NA,8,19,158,14,77,NA,4,NA,1,NA,41,1,11,1,11,1,3,5,101,1,28,3,13,NA,4,52,92,15,43
2005,Hawaii,1930,99,203,422,71,217,12,17,40,7,119,307,75,130,211,11,88,20,183,97,325,31,40,32,185,NA,12,1,16,4,36,1,6,7,112,62,245,NA,75,11,119,62,149,7,6,69,17,2,7,147,47,24,15,281,102,2,1,54,14,5,7,165,40,NA,NA,10,2,1,NA,10,6,2,1,31,6,NA,NA,7,NA,2,5,82,30,8,10,207,82,1,2,53,19,11,2,77,40,9,6,142,54,2,5,1,5,6,63,2,15,NA,2,NA,7,12,135,8,39,1,23,2,13,59,222,35,67,2,NA,NA,1,22,32,7,7,1,4,NA,7,28,137,3,37,NA,NA,NA,NA,NA,10,NA,2,NA,1,NA,NA,NA,10,1,5,NA,2,NA,1,3,28,1,5,NA,NA,NA,NA,1,6,NA,NA,NA,2,1,4,3,79,3,27,NA,8,2,8,47,160,13,69,NA,1,NA,2,NA,53,NA,19,1,10,NA,2,9,68,1,39,NA,9,1,5,39,103,22,32
2006,Hawaii,1655,76,140,391,56,187,18,25,24,7,102,280,69,97,183,10,66,12,128,103,288,25,31,34,153,NA,18,5,20,2,22,1,6,9,93,43,237,2,67,12,85,57,126,7,3,58,8,3,8,94,35,19,13,276,83,3,2,36,15,4,5,144,34,1,NA,13,4,2,NA,15,8,3,NA,19,2,NA,NA,3,4,4,4,71,23,12,19,173,76,4,3,43,19,5,4,72,16,8,4,126,45,NA,7,2,1,7,51,1,7,NA,3,1,7,9,85,2,33,3,16,3,10,74,202,23,60,NA,3,2,NA,17,19,6,9,1,3,2,3,22,122,9,25,NA,1,NA,NA,NA,13,NA,4,NA,2,NA,NA,2,13,3,5,NA,3,NA,NA,2,17,NA,2,NA,NA,NA,NA,1,2,NA,4,NA,4,NA,4,8,63,1,22,2,10,4,15,22,151,15,61,NA,4,NA,3,1,42,1,18,2,3,NA,4,7,65,3,13,2,6,1,3,41,85,13,32
2007,Hawaii,2053,72,150,514,64,256,11,19,38,6,90,439,71,114,209,5,67,19,131,119,395,27,37,40,216,NA,11,3,16,1,37,1,5,4,86,60,379,2,69,10,104,57,152,3,4,55,10,5,3,99,43,26,17,363,108,2,NA,46,16,4,8,194,50,1,1,4,5,NA,1,14,4,1,NA,28,9,NA,NA,5,1,5,4,59,22,22,16,294,107,NA,4,46,21,5,4,86,19,6,2,140,61,NA,3,NA,4,3,52,2,8,3,2,NA,3,12,87,4,39,3,23,2,15,83,280,31,77,1,1,NA,NA,20,26,6,10,1,3,1,7,34,160,4,46,NA,1,NA,1,NA,4,NA,5,NA,NA,NA,1,3,11,NA,4,NA,1,NA,NA,NA,28,1,8,NA,NA,NA,NA,1,4,NA,1,1,4,NA,4,2,57,1,21,1,21,2,14,35,259,22,85,NA,NA,NA,4,NA,46,2,19,1,4,NA,4,7,79,2,17,NA,6,2,NA,45,95,10,51
2008,Hawaii,2334,91,160,542,69,319,9,26,42,8,107,529,92,107,233,8,83,23,137,129,413,26,43,32,287,NA,9,5,21,4,38,NA,8,9,98,87,442,1,91,10,97,73,160,10,2,61,18,3,5,109,43,50,23,349,120,NA,1,48,20,5,8,260,46,NA,1,5,3,2,1,14,9,1,NA,34,7,NA,2,4,2,5,5,73,24,23,22,372,112,7,5,68,12,7,4,74,22,7,10,160,56,2,8,NA,2,6,55,NA,18,NA,3,NA,5,16,93,7,36,9,41,2,21,89,260,29,91,NA,NA,NA,1,17,31,9,11,NA,5,NA,8,26,234,6,40,NA,NA,NA,1,NA,5,NA,3,NA,2,NA,1,3,11,2,7,NA,1,NA,NA,3,31,1,6,NA,NA,NA,2,NA,4,NA,2,NA,5,NA,5,7,66,2,22,4,19,5,17,61,311,17,95,NA,7,NA,5,NA,68,1,11,3,4,NA,4,4,70,3,19,NA,7,1,9,58,102,14,42
2009,Hawaii,2290,102,168,502,69,273,17,26,56,3,105,534,91,115,229,18,84,18,150,117,385,30,39,35,238,1,16,5,21,10,46,1,2,7,98,69,465,NA,91,6,109,64,165,5,2,80,15,2,5,117,44,26,29,331,116,2,2,45,20,4,4,216,49,NA,NA,14,3,NA,1,21,4,2,NA,39,15,NA,NA,NA,3,3,2,82,18,24,10,360,140,5,5,63,18,7,2,86,20,5,6,165,53,NA,5,NA,2,15,65,3,12,NA,2,NA,5,12,105,6,38,6,20,4,25,74,257,33,83,NA,2,NA,2,21,24,9,11,1,3,1,3,29,187,4,45,NA,NA,NA,NA,1,13,NA,3,NA,NA,NA,1,4,17,1,3,NA,2,NA,NA,5,34,5,10,NA,NA,NA,NA,NA,NA,1,2,NA,3,NA,2,4,78,3,15,3,21,1,9,43,317,22,118,NA,5,NA,5,NA,63,NA,18,NA,7,NA,2,6,80,NA,20,1,4,2,4,46,119,15,38
2010,Hawaii,2412,86,223,573,85,323,22,16,48,18,135,322,106,141,314,9,77,27,196,135,438,39,46,55,268,1,21,4,12,7,41,2,16,12,123,50,272,1,105,13,128,114,200,5,4,64,13,4,5,162,52,36,19,414,104,11,2,55,17,12,3,236,72,3,NA,12,7,1,NA,11,4,2,NA,36,10,1,NA,12,5,7,5,105,18,10,8,218,86,1,7,72,26,8,3,109,21,6,10,210,88,NA,5,1,3,8,56,NA,13,1,3,NA,5,16,146,10,42,6,30,1,18,96,318,32,72,4,7,1,1,28,27,6,11,3,9,NA,3,40,196,12,60,NA,3,NA,NA,NA,12,1,6,NA,1,NA,NA,2,9,2,2,NA,2,NA,NA,5,31,2,8,NA,1,NA,NA,2,10,NA,5,2,5,NA,5,6,99,4,14,NA,10,1,7,32,186,17,69,NA,1,NA,7,1,71,NA,26,1,7,NA,3,10,99,2,19,2,4,5,5,84,126,23,65
2011,Hawaii,681,47,89,146,28,73,11,8,19,3,41,50,46,44,76,5,42,10,79,23,123,11,17,5,68,NA,11,1,7,NA,19,2,1,6,35,4,46,NA,46,NA,44,16,60,3,3,33,8,1,2,60,26,9,7,94,36,2,NA,19,7,2,2,56,13,NA,1,7,3,1,1,3,3,NA,1,12,6,1,NA,1,1,2,NA,26,13,NA,2,31,17,2,2,35,7,4,2,27,11,2,3,49,22,NA,3,NA,3,5,28,NA,8,NA,1,NA,2,4,56,6,20,1,8,NA,7,15,79,7,29,NA,2,NA,NA,11,8,NA,7,NA,2,NA,2,4,52,1,12,NA,NA,NA,1,NA,7,NA,3,NA,1,NA,1,NA,3,1,2,NA,NA,NA,1,NA,12,NA,6,NA,1,NA,NA,1,NA,1,NA,NA,2,NA,NA,4,22,2,11,NA,NA,1,1,2,29,1,16,NA,2,NA,2,NA,35,NA,7,NA,4,NA,2,NA,27,NA,11,NA,2,NA,3,11,38,5,17
2012,Hawaii,3216,108,278,658,107,344,15,30,60,8,149,861,98,155,345,19,89,31,247,161,497,50,57,58,286,NA,15,2,28,7,53,3,5,18,131,158,703,NA,98,12,143,91,254,2,1,78,27,11,8,189,70,34,16,470,138,2,3,70,32,9,11,263,61,1,NA,10,4,2,1,21,6,2,3,42,13,NA,NA,7,1,7,4,107,31,37,23,623,178,8,3,75,12,12,3,111,29,4,9,248,84,1,1,NA,1,13,65,5,22,1,10,1,7,21,168,8,62,7,27,3,13,111,359,40,98,NA,2,2,1,34,36,14,18,2,7,1,10,45,218,10,51,NA,1,NA,NA,NA,10,NA,4,NA,2,NA,1,1,20,1,5,NA,2,NA,3,6,36,1,12,NA,NA,NA,NA,2,5,1,NA,3,4,NA,4,7,100,8,23,5,32,4,19,111,512,38,140,NA,8,NA,3,NA,75,NA,12,1,11,NA,3,10,101,1,28,NA,4,2,7,68,180,21,63
2013,Hawaii,3142,118,238,643,101,326,16,16,60,160,142,742,75,164,341,15,103,31,207,147,496,38,63,53,273,NA,16,3,13,6,54,18,142,11,131,136,606,NA,75,14,150,90,251,8,1,82,27,5,8,174,51,34,16,448,145,5,NA,70,26,8,9,258,51,NA,NA,10,6,2,NA,9,5,2,2,40,16,6,4,107,43,5,6,110,21,40,13,538,151,5,3,53,14,9,3,132,20,10,6,232,93,NA,8,NA,1,7,75,8,19,NA,5,1,7,24,150,6,45,1,33,7,9,104,344,35,110,3,2,NA,NA,29,41,6,20,2,6,NA,9,44,214,7,44,NA,NA,NA,NA,NA,10,NA,6,NA,2,NA,NA,2,7,1,4,1,1,NA,2,4,36,1,15,2,4,NA,4,11,96,5,38,NA,5,NA,6,8,102,3,18,5,35,2,11,100,438,29,122,NA,5,NA,3,NA,53,NA,14,NA,9,NA,3,13,119,1,19,1,9,1,5,69,163,19,74
2014,Hawaii,3538,170,279,712,50,345,23,10,61,7,133,997,84,177,490,23,147,38,241,147,565,17,33,49,296,NA,23,3,7,11,50,2,5,9,124,164,833,1,83,13,164,141,349,6,5,123,36,15,7,187,70,35,15,517,145,3,3,28,16,8,8,272,57,1,NA,19,3,NA,NA,7,3,2,2,49,8,NA,NA,4,3,3,2,100,28,49,23,742,183,2,4,64,14,10,4,133,30,16,9,331,134,NA,6,NA,5,14,109,9,27,1,14,NA,7,28,159,9,61,NA,35,2,13,102,415,43,102,NA,3,2,1,9,19,6,10,1,7,2,6,35,237,11,46,NA,1,NA,NA,NA,19,NA,3,NA,NA,NA,NA,1,6,2,1,NA,2,NA,2,9,40,2,6,NA,NA,NA,NA,2,2,NA,3,NA,3,NA,2,5,95,4,24,9,40,8,15,117,625,30,153,NA,2,NA,4,1,63,NA,14,NA,10,NA,4,8,125,5,25,6,10,1,8,96,235,38,96
2015,Hawaii,1006,73,106,231,23,108,27,10,38,2,54,71,47,78,138,7,66,15,91,64,167,6,17,20,88,3,24,2,8,2,36,NA,2,2,52,1,70,NA,47,13,65,45,93,4,3,50,16,3,1,74,28,11,6,163,51,1,NA,14,8,2,4,77,25,NA,NA,19,8,NA,NA,8,2,2,1,30,5,NA,NA,1,1,3,NA,41,10,4,2,49,16,2,2,35,8,6,2,51,19,3,5,91,39,NA,4,NA,3,4,46,3,13,NA,3,NA,1,8,66,7,21,1,10,3,3,39,124,21,30,NA,1,NA,NA,4,10,2,6,1,1,NA,4,14,63,5,20,NA,NA,NA,NA,2,17,1,7,NA,NA,NA,NA,2,6,NA,2,1,1,NA,1,1,29,NA,5,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,NA,2,39,NA,10,NA,4,NA,2,1,48,NA,16,NA,2,NA,2,NA,35,NA,8,NA,6,NA,2,8,43,5,14,2,1,NA,5,30,61,13,26
2016,Hawaii,992,91,114,197,15,94,16,10,31,3,59,96,36,69,161,4,87,21,93,53,144,5,10,18,76,1,15,NA,10,5,26,NA,3,9,50,8,88,NA,36,4,65,42,119,6,2,66,17,3,4,81,26,6,3,141,47,NA,NA,11,4,3,1,77,13,NA,NA,9,7,NA,NA,7,3,1,1,22,7,1,NA,1,1,3,3,39,14,3,3,65,25,NA,NA,31,5,5,2,49,13,3,5,98,55,NA,6,NA,2,2,64,2,15,1,2,1,3,15,66,4,22,NA,6,1,2,35,106,17,30,NA,NA,NA,NA,5,6,NA,4,NA,3,1,NA,14,63,3,10,NA,NA,NA,NA,1,8,NA,7,NA,NA,NA,NA,NA,7,NA,3,1,NA,NA,1,4,18,NA,7,NA,1,NA,NA,NA,1,NA,1,NA,3,NA,3,6,33,3,11,NA,3,1,2,4,61,3,22,NA,NA,NA,NA,NA,31,NA,5,NA,5,NA,2,3,46,1,12,1,2,NA,5,28,70,13,42
