state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,custody_including_private_facilities_female,custody_including_private_facilities_male,custody_private_prison_female,custody_private_prison_male,custody_private_prison_total,custody_public_prisons_female,custody_public_prisons_male,custody_public_prisons_total,custody_unsentenced_female,custody_unsentenced_male,custody_unsentenced_total,total_under_custody_female,total_under_custody_male,total_under_custody_total
Massachusetts,2004,4741168,3995506,6193986,3204972,2989014,2486555,2254613,2047424,1948082,741,9084,0,0,0,741,9084,9825,163,1041,1204,741,9084,9825
Massachusetts,2003,4728290,3973e3,6218757,3219505,2999252,2484989,2243301,2033572,1939428,698,9130,0,0,0,698,9130,9828,160,1046,1206,698,9130,9828
Massachusetts,2002,4757769,3981882,6211595,3227220,2984375,2515246,2242523,2057959,1923923,696,9183,0,0,0,696,9183,9879,153,984,1137,696,9183,9879
Massachusetts,2001,4748010,3994245,6155496,3196383,2959113,2503136,2244874,2056717,1937528,707,9496,0,0,0,707,9496,10203,163,763,926,707,9496,10203
Massachusetts,2000,4653923,3891966,6221681,3234438,2987243,2417904,2236019,1969067,1922899,655,9680,0,0,0,655,9680,10335,117,699,816,655,9680,10335
Massachusetts,1999,4654996.9,3893214.8,6201102.7,3223229.2,2977873.5,2422751.4,2232245.5,1971246.8,1921968,719,9913,0,0,0,719,9913,10632,126,538,664,719,9913,10632
Massachusetts,1998,4656070.8,3894463.6,6180524.4,3212020.4,2968504,2427598.8,2228472,1973426.6,1921037,NA,NA,NA,NA,NA,NA,NA,NA,118,516,634,718,10264,10982
Massachusetts,1997,4657144.7,3895712.4,6159946.1,3200811.6,2959134.5,2432446.2,2224698.5,1975606.4,1920106,NA,NA,NA,NA,NA,NA,NA,NA,109,575,684,710,10208,10918
Massachusetts,1996,4658218.6,3896961.2,6139367.8,3189602.8,2949765,2437293.6,2220925,1977786.2,1919175,NA,NA,NA,NA,NA,NA,NA,NA,130,556,686,723,10080,10803
Massachusetts,1995,4659292.5,3898210,6118789.5,3178394,2940395.5,2442141,2217151.5,1979966,1918244,NA,NA,NA,NA,NA,NA,NA,NA,75,538,613,657,9712,10369
Massachusetts,1994,4660366.4,3899458.8,6098211.2,3167185.2,2931026,2446988.4,2213378,1982145.8,1917313,NA,NA,NA,NA,NA,NA,NA,NA,89,250,339,706,10690,11396
Massachusetts,1993,4661440.3,3900707.6,6077632.9,3155976.4,2921656.5,2451835.8,2209604.5,1984325.6,1916382,NA,NA,NA,NA,NA,NA,NA,NA,82,195,277,653,9576,10229
Massachusetts,1992,4662514.2,3901956.4,6057054.6,3144767.6,2912287,2456683.2,2205831,1986505.4,1915451,NA,NA,NA,NA,NA,NA,NA,NA,48,0,48,564,9489,10053
Massachusetts,1991,4663588.1,3903205.2,6036476.3,3133558.8,2902917.5,2461530.6,2202057.5,1988685.2,1914520,NA,NA,NA,NA,NA,NA,NA,NA,60,0,60,636,8779,9415
Massachusetts,1990,4664662,3904454,6015898,3122350,2893548,2466378,2198284,1990865,1913589,NA,NA,NA,NA,NA,NA,NA,NA,68,12,80,596,7749,8345
Massachusetts,1989,4620995.8,3869056.6,5986810.2,3111281,2875529.2,2447450.2,2173545.6,1976736.5,1892320.1,NA,NA,NA,NA,NA,NA,NA,NA,86,0,86,584,7026,7610
Massachusetts,1988,4577329.6,3833659.2,5957722.4,3100212,2857510.4,2428522.4,2148807.2,1962608,1871051.2,NA,NA,NA,NA,NA,NA,NA,NA,100,5,105,547,6315,6862
Massachusetts,1987,4533663.4,3798261.8,5928634.6,3089143,2839491.6,2409594.6,2124068.8,1948479.5,1849782.3,NA,NA,NA,NA,NA,NA,NA,NA,76,17,93,485,5876,6361
Massachusetts,1986,4489997.2,3762864.4,5899546.8,3078074,2821472.8,2390666.8,2099330.4,1934351,1828513.4,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,374,5310,5684
Massachusetts,1985,4446331,3727467,5870459,3067005,2803454,2371739,2074592,1920222.5,1807244.5,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,374,5079,5453
Massachusetts,1984,4402664.8,3692069.6,5841371.2,3055936,2785435.2,2352811.2,2049853.6,1906094,1785975.6,NA,NA,NA,NA,NA,NA,NA,NA,48,43,91,312,4662,4974
Massachusetts,1983,4358998.6,3656672.2,5812283.4,3044867,2767416.4,2333883.4,2025115.2,1891965.5,1764706.7,NA,NA,NA,NA,NA,NA,NA,NA,43,7,50,281,4251,4532
Massachusetts,1982,4315332.4,3621274.8,5783195.6,3033798,2749397.6,2314955.6,2000376.8,1877837,1743437.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,4376
Massachusetts,1981,4271666.2,3585877.4,5754107.8,3022729,2731378.8,2296027.8,1975638.4,1863708.5,1722168.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,3911
Massachusetts,1980,4228e3,3550480,5725020,3011660,2713360,2277100,1950900,1849580,1700900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,3080
Massachusetts,1979,4185280,3514102,5720268,3008764,2711504,2254780,1930500,1832682,1681420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,2771
Massachusetts,1978,4142560,3477724,5715516,3005868,2709648,2232460,1910100,1815784,1661940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,2714
