state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,custody_including_private_facilities_female,custody_including_private_facilities_male,custody_private_prison_female,custody_private_prison_male,custody_private_prison_total,custody_public_prisons_female,custody_public_prisons_male,custody_public_prisons_total,custody_unsentenced_female,custody_unsentenced_male,custody_unsentenced_total,total_under_custody_female,total_under_custody_male,total_under_custody_total
Oklahoma,1987,2259019.1,1879624.8,3103771.3,1590554.4,1513216.9,1181143.8,1077875.3,952567.8,927057,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,603,7778,8381
Oklahoma,1986,2245627.8,1870518.4,3092655.4,1584655.2,1508000.2,1174040.4,1071587.4,948192.4,922326,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,402,9021,9423
Oklahoma,1985,2232236.5,1861412,3081539.5,1578756,1502783.5,1166937,1065299.5,943817,917595,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,402,6706,7108
Oklahoma,1984,2218845.2,1852305.6,3070423.6,1572856.8,1497566.8,1159833.6,1059011.6,939441.6,912864,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,418,6542,6960
Oklahoma,1983,2205453.9,1843199.2,3059307.7,1566957.6,1492350.1,1152730.2,1052723.7,935066.2,908133,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,338,6687,7025
Oklahoma,1982,2192062.6,1834092.8,3048191.8,1561058.4,1487133.4,1145626.8,1046435.8,930690.8,903402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6054
Oklahoma,1981,2178671.3,1824986.4,3037075.9,1555159.2,1481916.7,1138523.4,1040147.9,926315.4,898671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,4950
Oklahoma,1980,2165280,1815880,3025960,1549260,1476700,1131420,1033860,921940,893940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,4544
Oklahoma,1979,2120052,1777322,2978784,1525314,1453470,1108288,1011764,903446,873876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,4250
Oklahoma,1978,2074824,1738764,2931608,1501368,1430240,1085156,989668,884952,853812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,4186
