state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,custody_including_private_facilities_female,custody_including_private_facilities_male,custody_private_prison_female,custody_private_prison_male,custody_private_prison_total,custody_public_prisons_female,custody_public_prisons_male,custody_public_prisons_total,custody_unsentenced_female,custody_unsentenced_male,custody_unsentenced_total,total_under_custody_female,total_under_custody_male,total_under_custody_total
Virginia,1988,4517636.8,3936078.4,6014996,3067899.2,2947096.8,2337308,2180328.8,1982301.6,1953776.8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,426,12361,12787
Virginia,1987,4435522.2,3868923.6,5931886.5,3026821.8,2905064.7,2296519.5,2139002.7,1950326.4,1918597.2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,397,11125,11522
Virginia,1986,4353407.6,3801768.8,5848777,2985744.4,2863032.6,2255731,2097676.6,1918351.2,1883417.6,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,379,12442,12821
Virginia,1985,4271293,3734614,5765667.5,2944667,2821000.5,2214942.5,2056350.5,1886376,1848238,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,379,10403,10782
Virginia,1984,4189178.4,3667459.2,5682558,2903589.6,2778968.4,2174154,2015024.4,1854400.8,1813058.4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,377,9409,9786
Virginia,1983,4107063.8,3600304.4,5599448.5,2862512.2,2736936.3,2133365.5,1973698.3,1822425.6,1777878.8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,336,8886,9222
Virginia,1982,4024949.2,3533149.6,5516339,2821434.8,2694904.2,2092577,1932372.2,1790450.4,1742699.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,9229
Virginia,1981,3942834.6,3465994.8,5433229.5,2780357.4,2652872.1,2051788.5,1891046.1,1758475.2,1707519.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,8514
Virginia,1980,3860720,3398840,5350120,2739280,2610840,2011e3,1849720,1726500,1672340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,8357
Virginia,1979,3779588,3329326,5280388,2700712,2579676,1966540,1813048,1690090,1639236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,8114
Virginia,1978,3698456,3259812,5210656,2662144,2548512,1922080,1776376,1653680,1606132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,8051
