year,state,total_admissions,aggravated_or_simple_assault_total_total_admissions,burglary_total_total_admissions,drugs_total_total_admissions,fraud_total_total_admissions,motor_vehicle_theft_total_total_admissions,murder_total_total_admissions,negligent_manslaughter_total_total_admissions,other_property_offenses_total_total_admissions,other_unknown_total_total_admissions,other_violent_offenses_total_total_admissions,public_order_total_total_admissions,rape_or_sexual_assault_total_total_admissions,robbery_total_total_admissions,theft_total_total_admissions,aggravated_or_simple_assault_total_female_admissions,aggravated_or_simple_assault_total_male_admissions,burglary_total_female_admissions,burglary_total_male_admissions,drugs_total_female_admissions,drugs_total_male_admissions,fraud_total_female_admissions,fraud_total_male_admissions,motor_vehicle_theft_total_female_admissions,motor_vehicle_theft_total_male_admissions,murder_total_female_admissions,murder_total_male_admissions,negligent_manslaughter_total_female_admissions,negligent_manslaughter_total_male_admissions,other_property_offenses_total_female_admissions,other_property_offenses_total_male_admissions,other_unknown_total_female_admissions,other_unknown_total_male_admissions,other_violent_offenses_total_female_admissions,other_violent_offenses_total_male_admissions,public_order_total_female_admissions,public_order_total_male_admissions,rape_or_sexual_assault_total_female_admissions,rape_or_sexual_assault_total_male_admissions,robbery_total_female_admissions,robbery_total_male_admissions,theft_total_female_admissions,theft_total_male_admissions,aggravated_or_simple_assault_black_total_admissions,aggravated_or_simple_assault_hispanic_total_admissions,aggravated_or_simple_assault_other_or_unknown_total_admissions,aggravated_or_simple_assault_white_total_admissions,burglary_black_total_admissions,burglary_hispanic_total_admissions,burglary_other_or_unknown_total_admissions,burglary_white_total_admissions,drugs_black_total_admissions,drugs_hispanic_total_admissions,drugs_other_or_unknown_total_admissions,drugs_white_total_admissions,fraud_black_total_admissions,fraud_hispanic_total_admissions,fraud_other_or_unknown_total_admissions,fraud_white_total_admissions,motor_vehicle_theft_black_total_admissions,motor_vehicle_theft_hispanic_total_admissions,motor_vehicle_theft_other_or_unknown_total_admissions,motor_vehicle_theft_white_total_admissions,murder_black_total_admissions,murder_hispanic_total_admissions,murder_other_or_unknown_total_admissions,murder_white_total_admissions,negligent_manslaughter_black_total_admissions,negligent_manslaughter_hispanic_total_admissions,negligent_manslaughter_other_or_unknown_total_admissions,negligent_manslaughter_white_total_admissions,other_property_offenses_black_total_admissions,other_property_offenses_hispanic_total_admissions,other_property_offenses_other_or_unknown_total_admissions,other_property_offenses_white_total_admissions,other_unknown_black_total_admissions,other_unknown_hispanic_total_admissions,other_unknown_other_or_unknown_total_admissions,other_unknown_white_total_admissions,other_violent_offenses_black_total_admissions,other_violent_offenses_hispanic_total_admissions,other_violent_offenses_other_or_unknown_total_admissions,other_violent_offenses_white_total_admissions,public_order_black_total_admissions,public_order_hispanic_total_admissions,public_order_other_or_unknown_total_admissions,public_order_white_total_admissions,rape_or_sexual_assault_black_total_admissions,rape_or_sexual_assault_hispanic_total_admissions,rape_or_sexual_assault_other_or_unknown_total_admissions,rape_or_sexual_assault_white_total_admissions,robbery_black_total_admissions,robbery_hispanic_total_admissions,robbery_other_or_unknown_total_admissions,robbery_white_total_admissions,theft_black_total_admissions,theft_hispanic_total_admissions,theft_other_or_unknown_total_admissions,theft_white_total_admissions,aggravated_or_simple_assault_black_female_admissions,aggravated_or_simple_assault_black_male_admissions,aggravated_or_simple_assault_hispanic_female_admissions,aggravated_or_simple_assault_hispanic_male_admissions,aggravated_or_simple_assault_other_or_unknown_female_admissions,aggravated_or_simple_assault_other_or_unknown_male_admissions,aggravated_or_simple_assault_white_female_admissions,aggravated_or_simple_assault_white_male_admissions,burglary_black_female_admissions,burglary_black_male_admissions,burglary_hispanic_female_admissions,burglary_hispanic_male_admissions,burglary_other_or_unknown_female_admissions,burglary_other_or_unknown_male_admissions,burglary_white_female_admissions,burglary_white_male_admissions,drugs_black_female_admissions,drugs_black_male_admissions,drugs_hispanic_female_admissions,drugs_hispanic_male_admissions,drugs_other_or_unknown_female_admissions,drugs_other_or_unknown_male_admissions,drugs_white_female_admissions,drugs_white_male_admissions,fraud_black_female_admissions,fraud_black_male_admissions,fraud_hispanic_female_admissions,fraud_hispanic_male_admissions,fraud_other_or_unknown_female_admissions,fraud_other_or_unknown_male_admissions,fraud_white_female_admissions,fraud_white_male_admissions,motor_vehicle_theft_black_female_admissions,motor_vehicle_theft_black_male_admissions,motor_vehicle_theft_hispanic_female_admissions,motor_vehicle_theft_hispanic_male_admissions,motor_vehicle_theft_other_or_unknown_female_admissions,motor_vehicle_theft_other_or_unknown_male_admissions,motor_vehicle_theft_white_female_admissions,motor_vehicle_theft_white_male_admissions,murder_black_female_admissions,murder_black_male_admissions,murder_hispanic_female_admissions,murder_hispanic_male_admissions,murder_other_or_unknown_female_admissions,murder_other_or_unknown_male_admissions,murder_white_female_admissions,murder_white_male_admissions,negligent_manslaughter_black_female_admissions,negligent_manslaughter_black_male_admissions,negligent_manslaughter_hispanic_female_admissions,negligent_manslaughter_hispanic_male_admissions,negligent_manslaughter_other_or_unknown_female_admissions,negligent_manslaughter_other_or_unknown_male_admissions,negligent_manslaughter_white_female_admissions,negligent_manslaughter_white_male_admissions,other_property_offenses_black_female_admissions,other_property_offenses_black_male_admissions,other_property_offenses_hispanic_female_admissions,other_property_offenses_hispanic_male_admissions,other_property_offenses_other_or_unknown_female_admissions,other_property_offenses_other_or_unknown_male_admissions,other_property_offenses_white_female_admissions,other_property_offenses_white_male_admissions,other_unknown_black_female_admissions,other_unknown_black_male_admissions,other_unknown_hispanic_female_admissions,other_unknown_hispanic_male_admissions,other_unknown_other_or_unknown_female_admissions,other_unknown_other_or_unknown_male_admissions,other_unknown_white_female_admissions,other_unknown_white_male_admissions,other_violent_offenses_black_female_admissions,other_violent_offenses_black_male_admissions,other_violent_offenses_hispanic_female_admissions,other_violent_offenses_hispanic_male_admissions,other_violent_offenses_other_or_unknown_female_admissions,other_violent_offenses_other_or_unknown_male_admissions,other_violent_offenses_white_female_admissions,other_violent_offenses_white_male_admissions,public_order_black_female_admissions,public_order_black_male_admissions,public_order_hispanic_female_admissions,public_order_hispanic_male_admissions,public_order_other_or_unknown_female_admissions,public_order_other_or_unknown_male_admissions,public_order_white_female_admissions,public_order_white_male_admissions,rape_or_sexual_assault_black_female_admissions,rape_or_sexual_assault_black_male_admissions,rape_or_sexual_assault_hispanic_female_admissions,rape_or_sexual_assault_hispanic_male_admissions,rape_or_sexual_assault_other_or_unknown_female_admissions,rape_or_sexual_assault_other_or_unknown_male_admissions,rape_or_sexual_assault_white_female_admissions,rape_or_sexual_assault_white_male_admissions,robbery_black_female_admissions,robbery_black_male_admissions,robbery_hispanic_female_admissions,robbery_hispanic_male_admissions,robbery_other_or_unknown_female_admissions,robbery_other_or_unknown_male_admissions,robbery_white_female_admissions,robbery_white_male_admissions,theft_black_female_admissions,theft_black_male_admissions,theft_hispanic_female_admissions,theft_hispanic_male_admissions,theft_other_or_unknown_female_admissions,theft_other_or_unknown_male_admissions,theft_white_female_admissions,theft_white_male_admissions
2001,Pennsylvania,13155,1209,1031,3982,749,29,502,196,605,908,257,994,670,1676,347,59,1150,31,1000,269,3713,147,602,3,26,34,468,24,172,24,581,76,832,18,239,71,923,11,659,52,1624,95,252,693,113,11,392,400,76,5,550,2463,964,16,539,240,30,5,474,16,1,NA,12,327,48,3,124,57,22,NA,117,283,47,2,273,411,122,6,369,105,20,1,131,339,84,6,565,235,36,6,393,1171,115,11,379,193,35,1,118,32,661,2,111,NA,11,25,367,11,389,2,74,NA,5,18,532,117,2346,66,898,4,12,82,457,47,193,2,28,1,4,97,377,NA,16,NA,1,NA,NA,3,9,22,305,NA,48,NA,3,12,112,8,49,NA,22,NA,NA,16,101,12,271,1,46,NA,2,11,262,25,386,4,118,NA,6,47,322,5,100,2,18,NA,1,11,120,17,322,3,81,1,5,50,515,3,232,NA,36,NA,6,8,385,30,1141,7,108,NA,11,15,364,52,141,10,25,1,NA,32,86
2002,Pennsylvania,15189,1326,1086,4696,935,28,544,212,637,1133,320,1194,709,1928,441,72,1254,30,1056,299,4397,184,751,2,26,33,511,21,191,32,605,81,1052,17,303,82,1112,9,700,80,1848,109,332,739,136,10,441,405,47,6,628,2857,1062,14,763,312,41,7,575,9,1,NA,18,332,61,6,145,87,19,3,103,284,35,2,316,550,125,8,450,113,38,4,165,406,99,3,686,239,52,4,414,1270,150,23,485,252,31,2,156,37,702,1,135,2,8,32,409,12,393,3,44,NA,6,15,613,122,2735,60,1002,4,10,113,650,51,261,5,36,2,5,126,449,1,8,NA,1,NA,NA,1,17,15,317,1,60,NA,6,17,128,8,79,1,18,NA,3,12,91,9,275,NA,35,1,1,22,294,35,515,7,118,NA,8,39,411,4,109,1,37,1,3,11,154,23,383,4,95,NA,3,55,631,4,235,NA,52,NA,4,5,409,39,1231,5,145,NA,23,36,449,65,187,4,27,1,1,39,117
2003,Pennsylvania,16358,1370,1183,5019,977,21,587,212,741,1509,385,1264,823,1848,419,83,1287,32,1151,291,4728,166,811,3,18,39,548,29,183,46,695,139,1370,13,372,98,1166,12,811,61,1787,106,313,731,158,13,468,426,89,5,663,3093,1126,22,778,305,43,6,623,6,1,NA,14,384,55,9,139,73,13,2,124,306,64,3,368,614,190,8,697,160,43,2,180,412,109,4,739,254,65,3,501,1245,141,9,453,188,27,1,203,47,684,6,152,3,10,27,441,12,414,4,85,2,3,14,649,109,2984,73,1053,7,15,102,676,50,255,5,38,4,2,107,516,1,5,NA,1,NA,NA,2,12,16,368,3,52,4,5,16,123,8,65,NA,13,NA,2,21,103,16,290,3,61,1,2,26,342,41,573,9,181,1,7,88,609,6,154,NA,43,NA,2,7,173,31,381,3,106,2,2,62,677,2,252,NA,65,NA,3,10,491,32,1213,6,135,1,8,22,431,44,144,3,24,1,NA,58,145
2004,Pennsylvania,17245,1387,1201,5277,1029,26,644,226,728,1863,380,1295,740,1967,482,70,1317,43,1158,310,4967,201,828,3,23,34,610,23,203,47,681,177,1686,15,365,118,1177,12,728,65,1902,146,336,741,137,8,501,402,79,3,717,3156,1127,17,977,274,45,10,700,4,4,NA,18,402,81,8,153,75,20,1,130,264,59,3,402,715,240,7,901,193,26,2,159,425,110,2,758,214,55,6,465,1322,138,14,493,240,32,6,204,41,700,4,133,NA,8,25,476,15,387,1,78,NA,3,27,690,124,3032,57,1070,4,13,125,852,38,236,2,43,5,5,156,544,NA,4,1,3,NA,NA,2,16,20,382,1,80,1,7,12,141,5,70,NA,20,NA,1,18,112,16,248,3,56,1,2,27,375,55,660,15,225,1,6,106,795,4,189,3,23,NA,2,8,151,36,389,6,104,NA,2,76,682,NA,214,NA,55,NA,6,12,453,31,1291,1,137,2,12,31,462,72,168,4,28,5,1,65,139
2005,Pennsylvania,18737,1462,1299,5657,1174,26,620,228,709,1949,477,1597,831,2170,538,78,1384,40,1259,344,5313,217,957,NA,26,36,584,28,200,48,661,212,1737,19,458,145,1452,18,813,75,2095,136,402,802,120,15,525,413,77,10,799,3388,1125,28,1116,311,48,5,810,9,1,NA,16,428,58,3,131,70,13,4,141,253,52,1,403,730,209,14,996,233,51,NA,193,472,90,5,1030,249,70,4,508,1346,182,16,626,231,38,2,267,35,767,4,116,2,13,37,488,7,406,4,73,NA,10,29,770,114,3274,59,1066,4,24,167,949,45,266,3,45,2,3,167,643,NA,9,NA,1,NA,NA,NA,16,18,410,2,56,1,2,15,116,5,65,NA,13,2,2,21,120,9,244,1,51,NA,1,38,365,55,675,16,193,4,10,137,859,6,227,2,49,NA,NA,11,182,35,437,5,85,1,4,104,926,3,246,NA,70,1,3,14,494,29,1317,9,173,4,12,33,593,54,177,5,33,1,1,76,191
2006,Pennsylvania,19534,1483,1285,5977,1265,33,651,220,696,2060,425,1958,859,2047,575,96,1387,44,1241,406,5571,266,999,3,30,35,616,35,185,47,649,201,1859,24,401,172,1786,17,842,68,1979,138,437,781,175,10,517,413,80,5,787,3532,1227,25,1193,314,51,10,890,7,7,NA,19,440,62,9,140,71,21,1,127,264,53,2,377,807,189,20,1044,213,25,1,186,600,159,7,1192,235,100,6,518,1264,176,18,589,258,42,5,270,45,736,7,168,1,9,43,474,11,402,NA,80,NA,5,33,754,151,3381,67,1160,1,24,187,1006,46,268,1,50,5,5,214,676,NA,7,1,6,NA,NA,2,17,13,427,3,59,NA,9,19,121,11,60,1,20,1,NA,22,105,13,251,4,49,2,NA,28,349,57,750,5,184,3,17,136,908,9,204,1,24,NA,1,14,172,25,575,10,149,1,6,136,1056,6,229,3,97,NA,6,8,510,36,1228,2,174,1,17,29,560,54,204,5,37,5,NA,74,196
2007,Pennsylvania,19824,1593,1298,5914,1312,56,672,177,692,1761,374,2379,823,2238,535,99,1494,50,1248,386,5528,270,1042,3,53,43,629,20,157,63,629,148,1613,29,345,193,2186,15,808,87,2151,119,416,842,167,11,573,419,85,2,792,3582,1136,28,1168,289,48,6,969,21,6,1,28,449,83,6,134,53,18,NA,106,234,52,2,404,699,157,9,896,176,29,1,168,820,166,8,1385,252,67,NA,504,1388,188,9,653,204,46,1,284,61,781,3,164,NA,11,35,538,12,407,5,80,NA,2,33,759,132,3450,63,1073,7,21,184,984,51,238,2,46,1,5,216,753,NA,21,NA,6,NA,1,3,25,22,427,2,81,NA,6,19,115,4,49,NA,18,NA,NA,16,90,19,215,2,50,NA,2,42,362,35,664,9,148,3,6,101,795,8,168,2,27,NA,1,19,149,36,784,10,156,1,7,146,1239,1,251,1,66,NA,NA,13,491,38,1350,7,181,1,8,41,612,52,152,7,39,1,NA,59,225
2008,Pennsylvania,20387,1758,1310,5949,1384,69,686,202,662,1554,392,2791,848,2181,601,115,1643,45,1265,421,5528,300,1084,2,67,45,641,32,170,50,612,131,1423,26,366,227,2564,16,832,91,2090,131,470,944,185,15,614,382,84,5,839,3549,1171,18,1211,308,67,5,1004,33,8,NA,28,445,82,9,150,53,11,1,137,235,40,7,380,596,148,9,801,165,28,2,197,949,193,22,1627,228,94,7,519,1321,195,9,656,249,43,5,304,61,883,9,176,2,13,43,571,10,372,NA,84,NA,5,35,804,140,3409,64,1107,3,15,214,997,48,260,4,63,4,1,244,760,NA,33,NA,8,NA,NA,2,26,26,419,1,81,1,8,17,133,6,47,1,10,NA,1,25,112,16,219,NA,40,4,3,30,350,26,570,4,144,2,7,99,702,8,157,2,26,NA,2,16,181,30,919,12,181,2,20,183,1444,3,225,1,93,NA,7,12,507,44,1277,8,187,2,7,37,619,48,201,3,40,3,2,77,227
2009,Pennsylvania,19763,1689,1183,5828,1333,56,648,188,627,1567,342,2925,810,1944,623,101,1588,47,1136,450,5378,286,1047,1,55,43,605,29,159,45,582,140,1427,30,312,246,2679,14,796,83,1861,166,457,945,186,15,543,346,109,9,719,3367,1101,29,1331,266,49,4,1014,23,4,1,28,436,71,4,137,47,18,1,122,205,45,2,375,553,137,12,865,135,32,1,174,963,178,14,1770,241,66,8,495,1156,179,17,592,227,48,3,345,56,889,10,176,NA,15,35,508,8,338,1,108,NA,9,38,681,139,3228,68,1033,2,27,241,1090,58,208,3,46,2,2,223,791,NA,23,NA,4,NA,1,1,27,22,414,5,66,NA,4,16,121,4,43,2,16,NA,1,23,99,12,193,2,43,1,1,30,345,34,519,5,132,1,11,100,765,10,125,3,29,1,NA,16,158,39,924,8,170,2,12,197,1573,NA,241,NA,66,NA,8,14,481,29,1127,5,174,1,16,48,544,59,168,4,44,2,1,101,244
2010,Pennsylvania,19372,1661,1328,5599,1345,42,606,175,624,1428,358,2885,781,1891,649,102,1559,67,1261,422,5177,304,1041,3,39,41,565,25,150,54,570,141,1287,34,324,241,2644,10,771,82,1809,166,483,924,190,11,536,341,94,3,890,3200,1040,23,1336,253,47,8,1037,14,4,NA,24,409,82,12,103,43,13,2,117,185,40,2,397,510,116,3,799,128,25,1,204,1018,220,14,1633,222,81,6,472,1115,158,11,607,211,55,4,379,47,877,8,182,2,9,45,491,8,333,1,93,NA,3,58,832,131,3069,59,981,7,16,225,1111,41,212,4,43,6,2,253,784,NA,14,1,3,NA,NA,2,22,19,390,6,76,1,11,15,88,3,40,2,11,NA,2,20,97,11,174,1,39,NA,2,42,355,19,491,10,106,1,2,111,688,9,119,2,23,NA,1,23,181,35,983,9,211,4,10,193,1440,2,220,NA,81,NA,6,8,464,32,1083,9,149,NA,11,41,566,52,159,4,51,1,3,109,270
2011,Pennsylvania,20965,1692,1515,5735,1524,53,651,165,695,1604,416,3138,895,2065,817,96,1596,80,1435,413,5322,332,1192,6,47,41,610,21,144,55,640,170,1434,34,382,316,2822,17,878,103,1962,238,579,893,176,14,609,402,133,5,975,3188,1107,21,1419,308,62,8,1146,21,8,NA,24,435,74,8,134,48,3,2,112,193,56,5,441,543,121,29,911,145,37,NA,234,1153,204,10,1771,240,77,7,571,1232,188,19,626,264,75,5,473,45,848,4,172,2,12,45,564,4,398,5,128,1,4,70,905,120,3068,55,1052,3,18,235,1184,48,260,8,54,4,4,272,874,1,20,1,7,NA,NA,4,20,20,415,2,72,1,7,18,116,5,43,NA,3,NA,2,16,96,14,179,3,53,2,3,36,405,34,509,5,116,6,23,125,786,11,134,1,36,NA,NA,22,212,54,1099,9,195,3,7,250,1521,3,237,1,76,NA,7,13,558,42,1190,6,182,2,17,53,573,64,200,7,68,2,3,165,308
2012,Pennsylvania,21273,1818,1622,5622,1670,66,650,226,755,1342,430,3248,884,2112,828,119,1699,91,1531,427,5195,352,1318,11,55,38,612,40,186,68,687,136,1206,38,392,315,2933,18,866,87,2025,242,586,977,205,16,620,411,135,17,1059,3035,1126,27,1434,301,87,7,1275,26,10,1,29,428,71,8,143,69,14,1,142,201,54,1,499,525,132,15,670,150,38,1,241,1146,201,17,1884,250,88,6,540,1256,190,15,651,239,74,6,509,58,919,9,196,2,14,50,570,9,402,2,133,1,16,79,980,95,2940,51,1075,4,23,277,1157,43,258,6,81,3,4,300,975,2,24,NA,10,1,NA,8,21,15,413,1,70,2,6,20,123,10,59,1,13,NA,1,29,113,19,182,NA,54,NA,1,49,450,28,497,6,126,2,13,100,570,7,143,6,32,NA,1,25,216,35,1111,14,187,4,13,262,1622,5,245,NA,88,NA,6,13,527,31,1225,7,183,NA,15,49,602,61,178,5,69,1,5,175,334
2013,Pennsylvania,23957,1894,1826,6439,1970,89,695,224,880,1275,514,3692,985,2461,1013,145,1749,112,1714,489,5950,401,1569,8,81,41,654,34,190,75,805,121,1154,68,446,341,3351,16,969,109,2352,263,750,957,237,17,683,421,160,7,1238,3515,1237,33,1654,339,94,11,1526,35,8,NA,46,485,79,8,123,70,17,3,134,201,69,5,605,461,119,16,679,176,56,2,280,1359,282,26,2025,319,100,5,561,1430,209,21,801,300,88,1,624,56,901,16,221,4,13,69,614,13,408,7,153,NA,7,92,1146,126,3389,60,1177,5,28,298,1356,57,282,9,85,4,7,331,1195,4,31,NA,8,NA,NA,4,42,21,464,3,76,1,7,16,107,6,64,1,16,NA,3,27,107,10,191,1,68,NA,5,64,541,22,439,6,113,2,14,91,588,17,159,4,52,NA,2,47,233,37,1322,15,267,4,22,285,1740,NA,319,1,99,NA,5,15,546,33,1397,9,200,1,20,66,735,69,231,12,76,1,NA,181,443
2014,Pennsylvania,24031,1952,1924,5979,2144,66,660,187,956,1432,470,3804,1026,2306,1125,115,1837,108,1816,458,5521,412,1732,7,59,57,603,29,158,96,860,159,1273,53,417,356,3448,21,1005,121,2185,308,817,1030,192,10,720,458,149,7,1310,3151,1034,35,1759,347,97,14,1686,22,9,1,34,445,71,5,139,49,8,2,128,223,58,8,667,467,138,8,819,152,37,2,279,1423,257,21,2103,307,83,10,626,1323,185,22,776,277,98,1,749,51,979,7,185,2,8,55,665,9,449,3,146,NA,7,96,1214,100,3051,44,990,7,28,307,1452,53,294,13,84,6,8,340,1346,NA,22,NA,9,1,NA,6,28,27,418,4,67,1,4,25,114,5,44,2,6,1,1,21,107,14,209,3,55,1,7,78,589,21,446,5,133,1,7,132,687,15,137,1,36,NA,2,37,242,55,1368,19,238,1,20,281,1822,1,306,8,75,NA,10,12,614,37,1286,15,170,1,21,68,708,58,219,9,89,NA,1,241,508
2015,Pennsylvania,24556,1964,1965,5464,2203,50,635,210,1007,1676,506,4071,1020,2517,1268,142,1822,105,1860,437,5027,453,1750,3,47,49,586,29,181,79,928,181,1495,62,444,367,3704,22,998,105,2412,308,960,1003,228,8,725,478,160,10,1317,2796,963,21,1684,354,105,11,1733,26,4,NA,20,415,86,8,126,48,11,3,148,229,76,4,698,453,115,15,1093,139,45,3,319,1516,288,25,2242,302,106,9,603,1447,205,5,860,329,94,1,844,59,944,10,218,1,7,72,653,13,465,3,157,1,9,88,1229,77,2719,47,916,3,18,310,1374,49,305,20,85,5,6,379,1354,NA,26,NA,4,NA,NA,3,17,25,390,10,76,1,7,13,113,4,44,1,10,NA,3,24,124,12,217,1,75,NA,4,66,632,19,434,5,110,4,11,153,940,10,129,2,43,NA,3,50,269,45,1471,18,270,3,22,301,1941,3,299,3,103,NA,9,16,587,33,1414,8,197,NA,5,64,796,55,274,15,79,NA,1,238,606
2016,Pennsylvania,24253,1982,1965,5182,2208,77,566,201,976,1663,506,4111,1039,2472,1305,135,1847,112,1853,437,4745,403,1805,6,71,44,522,44,157,96,880,147,1516,55,451,391,3720,19,1020,119,2353,367,938,1004,236,14,728,456,172,10,1327,2580,859,15,1728,373,82,10,1743,36,9,NA,32,373,54,8,131,45,16,2,138,212,70,6,688,433,118,15,1097,174,43,2,287,1572,312,10,2217,292,102,11,634,1403,221,10,838,353,99,5,848,53,951,11,225,2,12,69,659,10,446,6,166,NA,10,96,1231,83,2497,40,819,5,10,309,1419,47,326,8,74,4,6,344,1399,1,35,NA,9,NA,NA,5,27,22,351,3,51,2,6,17,114,5,40,2,14,NA,2,37,101,17,195,2,68,NA,6,77,611,27,406,5,113,2,13,113,984,10,164,2,41,1,1,42,245,53,1519,12,300,2,8,324,1893,NA,292,NA,102,NA,11,19,615,38,1365,11,210,NA,10,70,768,84,269,16,83,2,3,265,583
