state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,custody_including_private_facilities_female,custody_including_private_facilities_male,custody_private_prison_female,custody_private_prison_male,custody_private_prison_total,custody_public_prisons_female,custody_public_prisons_male,custody_public_prisons_total,custody_unsentenced_female,custody_unsentenced_male,custody_unsentenced_total,total_under_custody_female,total_under_custody_male,total_under_custody_total
Iowa,1999,2085645,1702833.4,2815267,1429846.2,1385420.8,1082250.3,1003394.7,860204.3,842629.1,539,6693,0,0,0,539,6693,7232,0,0,0,539,6693,7232
Iowa,1998,2081570,1696938.8,2809866,1429917.4,1379948.6,1082042.6,999527.4,857666.6,839272.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491,6903,7394
Iowa,1997,2077495,1691044.2,2804465,1429988.6,1374476.4,1081834.9,995660.1,855128.9,835915.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528,6410,6938
Iowa,1996,2073420,1685149.6,2799064,1430059.8,1369004.2,1081627.2,991792.8,852591.2,832558.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470,5872,6342
Iowa,1995,2069345,1679255,2793663,1430131,1363532,1081419.5,987925.5,850053.5,829201.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425,5481,5906
Iowa,1994,2065270,1673360.4,2788262,1430202.2,1358059.8,1081211.8,984058.2,847515.8,825844.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351,5086,5437
Iowa,1993,2061195,1667465.8,2782861,1430273.4,1352587.6,1081004.1,980190.9,844978.1,822487.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281,4617,4898
Iowa,1992,2057120,1661571.2,2777460,1430344.6,1347115.4,1080796.4,976323.6,842440.4,819130.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,4275,4518
Iowa,1991,2053045,1655676.6,2772059,1430415.8,1341643.2,1080588.7,972456.3,839902.7,815773.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,3949,4145
Iowa,1990,2048970,1649782,2766658,1430487,1336171,1080381,968589,837365,812417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,3755,3967
Iowa,1989,2052287,1657121.8,2781782.2,1437524.3,1344257.9,1081614.9,970672.1,841174.5,815947.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,3405,3584
Iowa,1988,2055604,1664461.6,2796906.4,1444561.6,1352344.8,1082848.8,972755.2,844984,819477.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,2894,3034
Iowa,1987,2058921,1671801.4,2812030.6,1451598.9,1360431.7,1084082.7,974838.3,848793.5,823007.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,2729,2851
Iowa,1986,2062238,1679141.2,2827154.8,1458636.2,1368518.6,1085316.6,976921.4,852603,826538.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,2653,2763
Iowa,1985,2065555,1686481,2842279,1465673.5,1376605.5,1086550.5,979004.5,856412.5,830068.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,2577,2687
Iowa,1984,2068872,1693820.8,2857403.2,1472710.8,1384692.4,1087784.4,981087.6,860222,833598.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,2733,2836
Iowa,1983,2072189,1701160.6,2872527.4,1479748.1,1392779.3,1089018.3,983170.7,864031.5,837129.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,2700,2814
Iowa,1982,2075506,1708500.4,2887651.6,1486785.4,1400866.2,1090252.2,985253.8,867841,840659.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2829
Iowa,1981,2078823,1715840.2,2902775.8,1493822.7,1408953.1,1091486.1,987336.9,871650.5,844189.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670
Iowa,1980,2082140,1723180,2917900,1500860,1417040,1092720,989420,875460,847720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,2479
Iowa,1979,2057646,1701112,2908530,1496094,1412436,1080698,976948,865794,835318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,2188
Iowa,1978,2033152,1679044,2899160,1491328,1407832,1068676,964476,856128,822916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,2016
