state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,jurisdiction_housed_in_local_facility_female,jurisdiction_housed_in_local_facility_male,jurisdiction_housed_in_local_facility_total,jurisdiction_local_facilities_solely_to_ease_prison_crowding_female,jurisdiction_local_facilities_solely_to_ease_prison_crowding_male,jurisdiction_local_facilities_solely_to_ease_prison_crowding_total,jurisdiction_private_prison_female,jurisdiction_private_prison_in_state_female,jurisdiction_private_prison_in_state_male,jurisdiction_private_prison_in_state_total,jurisdiction_private_prison_male,jurisdiction_private_prison_out_of_state_female,jurisdiction_private_prison_out_of_state_male,jurisdiction_private_prison_out_of_state_total,jurisdiction_private_prison_total,jurisdiction_public_prison_female,jurisdiction_public_prison_male,jurisdiction_public_prison_total,jurisdiction_unsentenced_female,jurisdiction_unsentenced_male,jurisdiction_unsentenced_total,total_under_jurisdiction_female,total_under_jurisdiction_male,total_under_jurisdiction_total
Mississippi,2006,2143688,1803877,2910540,1498459,1412081,1126318,1017370,923351,880526,176,4508,4684,NA,NA,NA,0,0,4860,4860,4860,0,0,0,4860,1789,14419,16208,135,1120,1255,1789,19279,21068
Mississippi,2005,2083984,1769966,2830388,1471475,1358913,1102491,981493,919106,850860,157,4269,4426,NA,NA,NA,0,0,4779,4779,4779,0,0,0,4779,1786,13950,15736,82,472,554,1786,18729,20515
Mississippi,2004,2062992,1756059,2807064,1460216,1346848,1090578,972414,912136,843923,188,4436,4624,NA,NA,NA,0,0,4744,4744,4744,0,0,0,4744,1796,14443,16239,116,771,887,1796,19187,20983
Mississippi,2003,2028803,1719007,2783594,1446938,1336656,1076018,952785,893285,825722,128,4596,4724,NA,NA,NA,0,0,3463,3463,3463,0,0,0,3463,1755,15371,17126,0,0,0,1755,18834,20589
Mississippi,2002,2020645,1718803,2774882,1445722,1329160,1072096,948549,892839,825964,173,4377,4550,NA,NA,NA,0,0,3435,3435,3435,0,0,0,3435,2082,17188,19270,NA,NA,NA,2082,20623,22705
Mississippi,2001,1989223,1684403,2765210,1439855,1325355,1061710,927513,878368,806035,118,3618,3736,NA,NA,NA,0,0,3634,3634,3634,0,0,0,3634,1823,16003,17826,NA,NA,NA,1823,19637,21460
Mississippi,2000,1963690,1673954,2714473,1437874,1276599,1047001,916689,869550,804404,78,3622,3700,NA,NA,NA,0,0,3230,3230,3230,0,0,0,3230,1669,15342,17011,NA,NA,NA,1669,18572,20241
Mississippi,1999,1949112.6,1658581.2,2699045.1,1427870.4,1271174.7,1039578.6,909534,861743.4,796837.8,183,3166,3349,183,3166,3349,0,0,3429,3429,3429,0,0,0,3429,1405,13413,14818,0,0,0,1405,16842,18247
Mississippi,1998,1934535.2,1643208.4,2683617.2,1417866.8,1265750.4,1032156.2,902379,853936.8,789271.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1213,15465,16678
Mississippi,1997,1919957.8,1627835.6,2668189.3,1407863.2,1260326.1,1024733.8,895224,846130.2,781705.4,NA,NA,NA,69,3882,3951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,962,13334,14296
Mississippi,1996,1905380.4,1612462.8,2652761.4,1397859.6,1254901.8,1017311.4,888069,838323.6,774139.2,NA,NA,NA,116,3126,3242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,891,12968,13859
Mississippi,1995,1890803,1597090,2637333.5,1387856,1249477.5,1009889,880914,830517,766573,NA,NA,NA,89,2268,2357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,791,11893,12684
Mississippi,1994,1876225.6,1581717.2,2621905.6,1377852.4,1244053.2,1002466.6,873759,822710.4,759006.8,NA,NA,NA,61,1508,1569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648,10282,10930
Mississippi,1993,1861648.2,1566344.4,2606477.7,1367848.8,1238628.9,995044.2,866604,814903.8,751440.6,NA,NA,NA,119,1424,1543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577,9330,9907
Mississippi,1992,1847070.8,1550971.6,2591049.8,1357845.2,1233204.6,987621.8,859449,807097.2,743874.4,NA,NA,NA,66,841,907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549,8356,8905
Mississippi,1991,1832493.4,1535598.8,2575621.9,1347841.6,1227780.3,980199.4,852294,799290.6,736308.2,NA,NA,NA,64,783,847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508,8396,8904
Mississippi,1990,1817916,1520226,2560194,1337838,1222356,972777,845139,791484,728742,NA,NA,NA,107,668,775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448,7927,8375
Mississippi,1989,1806638.4,1511551.4,2557210.6,1335448.2,1221762.4,966627.3,840011.1,787239.6,724311.8,NA,NA,NA,62,1097,1159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402,7509,7911
Mississippi,1988,1795360.8,1502876.8,2554227.2,1333058.4,1221168.8,960477.6,834883.2,782995.2,719881.6,NA,NA,NA,29,1007,1036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,7030,7384
Mississippi,1987,1784083.2,1494202.2,2551243.8,1330668.6,1220575.2,954327.9,829755.3,778750.8,715451.4,NA,NA,NA,33,892,925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323,6557,6880
Mississippi,1986,1772805.6,1485527.6,2548260.4,1328278.8,1219981.6,948178.2,824627.4,774506.4,711021.2,NA,NA,NA,63,1106,1169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,6443,6747
Mississippi,1985,1761528,1476853,2545277,1325889,1219388,942028.5,819499.5,770262,706591,NA,NA,NA,34,899,933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289,6103,6392
Mississippi,1984,1750250.4,1468178.4,2542293.6,1323499.2,1218794.4,935878.8,814371.6,766017.6,702160.8,NA,NA,NA,59,1237,1296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,5855,6115
Mississippi,1983,1738972.8,1459503.8,2539310.2,1321109.4,1218200.8,929729.1,809243.7,761773.2,697730.6,NA,NA,NA,10,996,1006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,5381,5586
Mississippi,1982,1727695.2,1450829.2,2536326.8,1318719.6,1217607.2,923579.4,804115.8,757528.8,693300.4,NA,NA,NA,62,958,1020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,186,5298,5484
Mississippi,1981,1716417.6,1442154.6,2533343.4,1316329.8,1217013.6,917429.7,798987.9,753284.4,688870.2,NA,NA,NA,38,1109,1147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,149,4475,4624
Mississippi,1980,1705140,1433480,2530360,1313940,1216420,911280,793860,749040,684440,NA,NA,NA,17,1226,1243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,117,3785,3902
Mississippi,1979,1670646,1406142,2500274,1297076,1203198,892092,778554,734916,671226,NA,NA,NA,42,1320,1362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,107,3401,3508
Mississippi,1978,1636152,1378804,2470188,1280212,1189976,872904,763248,720792,658012,NA,NA,NA,12,907,919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,111,2785,2896
