state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,custody_including_private_facilities_female,custody_including_private_facilities_male,custody_private_prison_female,custody_private_prison_male,custody_private_prison_total,custody_public_prisons_female,custody_public_prisons_male,custody_public_prisons_total,custody_unsentenced_female,custody_unsentenced_male,custody_unsentenced_total,total_under_custody_female,total_under_custody_male,total_under_custody_total
Mississippi,2000,1963690,1673954,2714473,1437874,1276599,1047001,916689,869550,804404,1264,13048,0,3230,3230,1264,9818,11082,NA,NA,NA,1264,9818,11082
Mississippi,1999,1949112.6,1658581.2,2699045.1,1427870.4,1271174.7,1039578.6,909534,861743.4,796837.8,1005,12273,0,3429,3429,1005,8844,9849,0,0,0,1005,8844,9849
Mississippi,1998,1934535.2,1643208.4,2683617.2,1417866.8,1265750.4,1032156.2,902379,853936.8,789271.6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,915,9028,9943
Mississippi,1997,1919957.8,1627835.6,2668189.3,1407863.2,1260326.1,1024733.8,895224,846130.2,781705.4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,893,9454,10347
Mississippi,1996,1905380.4,1612462.8,2652761.4,1397859.6,1254901.8,1017311.4,888069,838323.6,774139.2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,682,9348,10030
Mississippi,1995,1890803,1597090,2637333.5,1387856,1249477.5,1009889,880914,830517,766573,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,659,9465,10124
Mississippi,1994,1876225.6,1581717.2,2621905.6,1377852.4,1244053.2,1002466.6,873759,822710.4,759006.8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,625,9080,9705
Mississippi,1993,1861648.2,1566344.4,2606477.7,1367848.8,1238628.9,995044.2,866604,814903.8,751440.6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,458,7868,8326
Mississippi,1992,1847070.8,1550971.6,2591049.8,1357845.2,1233204.6,987621.8,859449,807097.2,743874.4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,439,7434,7873
Mississippi,1991,1832493.4,1535598.8,2575621.9,1347841.6,1227780.3,980199.4,852294,799290.6,736308.2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,459,7690,8149
Mississippi,1990,1817916,1520226,2560194,1337838,1222356,972777,845139,791484,728742,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,341,7259,7600
Mississippi,1989,1806638.4,1511551.4,2557210.6,1335448.2,1221762.4,966627.3,840011.1,787239.6,724311.8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,340,6412,6752
Mississippi,1988,1795360.8,1502876.8,2554227.2,1333058.4,1221168.8,960477.6,834883.2,782995.2,719881.6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,325,6023,6348
Mississippi,1987,1784083.2,1494202.2,2551243.8,1330668.6,1220575.2,954327.9,829755.3,778750.8,715451.4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,290,5665,5955
Mississippi,1986,1772805.6,1485527.6,2548260.4,1328278.8,1219981.6,948178.2,824627.4,774506.4,711021.2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,255,6443,6698
Mississippi,1985,1761528,1476853,2545277,1325889,1219388,942028.5,819499.5,770262,706591,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,255,5204,5459
Mississippi,1984,1750250.4,1468178.4,2542293.6,1323499.2,1218794.4,935878.8,814371.6,766017.6,702160.8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,201,4618,4819
Mississippi,1983,1738972.8,1459503.8,2539310.2,1321109.4,1218200.8,929729.1,809243.7,761773.2,697730.6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,195,4385,4580
Mississippi,1982,1727695.2,1450829.2,2536326.8,1318719.6,1217607.2,923579.4,804115.8,757528.8,693300.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,4464
Mississippi,1981,1716417.6,1442154.6,2533343.4,1316329.8,1217013.6,917429.7,798987.9,753284.4,688870.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,3477
Mississippi,1980,1705140,1433480,2530360,1313940,1216420,911280,793860,749040,684440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2745
Mississippi,1979,1670646,1406142,2500274,1297076,1203198,892092,778554,734916,671226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2096
Mississippi,1978,1636152,1378804,2470188,1280212,1189976,872904,763248,720792,658012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1977
