state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,custody_including_private_facilities_female,custody_including_private_facilities_male,custody_private_prison_female,custody_private_prison_male,custody_private_prison_total,custody_public_prisons_female,custody_public_prisons_male,custody_public_prisons_total,custody_unsentenced_female,custody_unsentenced_male,custody_unsentenced_total,total_under_custody_female,total_under_custody_male,total_under_custody_total
Texas,1993,12833487.2,11188575.5,17996120,9145240.2,8850879.8,6622013.9,6211473.3,5645092.7,5543482.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3807,66320,70127
Texas,1992,12598857.8,10976264,17647874,8964983.8,8682890.2,6500920.6,6097937.2,5533831.8,5442432.2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2487,58691,61178
Texas,1991,12364228.4,10763952.5,17299628,8784727.4,8514900.6,6379827.3,5984401.1,5422570.9,5341381.6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2491,49186,51677
Texas,1990,12129599,10551641,16951382,8604471,8346911,6258734,5870865,5311310,5240331,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2196,47846,50042
Texas,1989,11907315.1,10360744.9,16683321.8,8469845.9,8213475.9,6145934.6,5761380.5,5217767,5142977.9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2069,41953,44022
Texas,1988,11685031.2,10169848.8,16415261.6,8335220.8,8080040.8,6033135.2,5651896,5124224,5045624.8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1648,38789,40437
Texas,1987,11462747.3,9978952.7,16147201.4,8200595.7,7946605.7,5920335.8,5542411.5,5030681,4948271.7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1542,37279,38821
Texas,1986,11240463.4,9788056.6,15879141.2,8065970.6,7813170.6,5807536.4,5432927,4937138,4850918.6,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1594,36789,38383
Texas,1985,11018179.5,9597160.5,15611081,7931345.5,7679735.5,5694737,5323442.5,4843595,4753565.5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1594,35938,37532
Texas,1984,10795895.6,9406264.4,15343020.8,7796720.4,7546300.4,5581937.6,5213958,4750052,4656212.4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1695,34987,36682
Texas,1983,10573611.7,9215368.3,15074960.6,7662095.3,7412865.3,5469138.2,5104473.5,4656509,4558859.3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1470,33789,35259
Texas,1982,10351327.8,9024472.2,14806900.4,7527470.2,7279430.2,5356338.8,4994989,4562966,4461506.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,36149
Texas,1981,10129043.9,8833576.1,14538840.2,7392845.1,7145995.1,5243539.4,4885504.5,4469423,4364153.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,31502
Texas,1980,9906760,8642680,14270780,7258220,7012560,5130740,4776020,4375880,4266800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,29892
Texas,1979,9632714,8402202,13961962,7105818,6856144,4992856,4639858,4259272,4142930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,26522
Texas,1978,9358668,8161724,13653144,6953416,6699728,4854972,4503696,4142664,4019060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,24575
