county,state,year,avg_daily_pop_unsentenced_male,avg_daily_pop_unsentenced_female,avg_daily_pop_sentenced_male,avg_daily_pop_sentenced_female,avg_daily_pop_total_jurisdiction,avg_felony_inmate_unsentenced,avg_felony_inmate_sentenced,avg_felony_inmate_total,avg_misdemean_inmate_unsentenced,avg_misdemean_inmate_sentenced,avg_misdemean_inmate_total,highest_inmate_count,mental_heath_case_open_end_month,num_new_mental_health_cases,num_inmate_get_psych_meds,num_inmate_get_mental_heath_bed,num_inmates_seen_sick_call,num_doctor_occurrences,num_offsite_medical_appointment,num_dental_encounters,avg_inmate_get_sick_bed,avg_inmate_not_assign_housing,avg_own_inmate_housed_elsewhere,avg_fed_inmate_housed_contract,avg_state_inmate_housed_contract,avg_local_inmate_housed_contract,avg_inmate_wait_transport_prison,avg_inmate_in_hospital,total_num_persons_booked,tot_pretrial_release_lack_bed,tot_sentenced_release_lack_bed,total_juv_in_custody,adp_of_maximum_security_inmates,adp_of_medium_security_inmates,adp_of_minimum_security_inmates,avg_inmates_get_medical_bed,avg_inmates_get_mental_heath_bed,avg_inmate_need_reg_med_attent,avg_inmates_need_reg_ment_health
Madera Corrections Department,California,2017-05-01,318,50,90,11,469,312,85,397,56,16,72,469,37,39,27,0,613,79,3,63,0,1,0,0,0,0,1,0,456,0,0,0,,,,,,,
Madera Corrections Department,California,2017-04-01,310,47,99,11,467,306,92,398,51,18,69,485,52,54,38,0,631,111,11,53,0,1,0,0,0,0,1,0,395,0,0,0,,,,,,,
Madera Corrections Department,California,2017-03-01,306,38,105,14,463,298,74,372,46,45,91,474,57,41,42,0,633,141,15,38,0,1,0,0,0,0,1,0,451,0,0,0,,,,,,,
Madera Corrections Department,California,2017-02-01,296,40,106,11,453,288,92,380,48,25,73,474,55,60,42,0,567,109,15,45,0,1,0,0,0,0,1,0,393,0,0,0,,,,,,,
Madera Corrections Department,California,2017-01-01,277,35,94,12,418,273,70,343,39,36,75,448,56,53,47,0,580,104,4,60,0,1,0,0,0,0,1,0,409,0,0,0,,,,,,,
Madera Corrections Department,California,2016-12-01,253,36,101,12,402,253,65,318,36,48,84,439,46,57,36,0,639,95,2,49,0,1,0,0,0,0,1,0,397,0,0,0,,,,,,,
Madera Corrections Department,California,2016-11-01,254,41,117,10,422,258,85,343,37,42,79,451,45,54,36,0,674,123,8,51,0,1,0,0,0,0,1,0,352,0,0,0,,,,,,,
Madera Corrections Department,California,2016-10-01,291,41,95,9,436,296,78,374,36,26,62,486,46,55,38,0,713,135,15,61,0,1,0,0,0,0,1,0,423,0,0,0,,,,,,,
Madera Corrections Department,California,2016-09-01,290,41,96,11,438,287,77,364,44,30,74,472,47,53,39,0,536,65,18,51,0,1,0,0,0,0,1,0,442,0,0,0,,,,,,,
Madera Corrections Department,California,2016-08-01,288,39,77,12,416,289,64,353,38,25,63,453,60,60,46,0,522,151,16,55,0,1,0,0,0,0,1,0,420,0,0,0,,,,,,,
Madera Corrections Department,California,2016-07-01,303,44,65,9,421,311,58,369,36,16,52,460,41,32,31,0,639,120,15,37,0,1,0,0,0,0,1,0,421,0,0,0,,,,,,,
Madera Corrections Department,California,2016-06-01,309,43,94,3,449,314,63,377,38,34,72,466,41,48,28,0,617,155,6,51,0,1,0,0,0,0,1,0,434,0,0,0,,,,,,,
Madera Corrections Department,California,2016-05-01,271,42,78,5,396,278,70,348,35,13,48,437,50,45,27,0,626,104,7,46,0,1,0,0,0,0,1,0,431,0,0,0,,,,,,,
Madera Corrections Department,California,2016-04-01,249,42,72,8,371,258,63,321,33,17,50,419,52,64,33,0,551,120,1,58,0,1,0,0,0,0,1,0,376,0,4,0,,,,,,,
Madera Corrections Department,California,2016-03-01,256,39,75,12,382,265,70,335,30,17,47,421,46,64,29,0,508,123,16,41,0,1,0,0,0,0,1,0,386,0,3,0,,,,,,,
Madera Corrections Department,California,2016-02-01,247,37,77,9,370,256,67,323,28,19,47,400,47,34,31,0,543,115,6,41,0,1,0,0,0,0,1,0,345,0,3,0,,,,,,,
Madera Corrections Department,California,2016-01-01,253,36,71,11,371,261,63,324,28,19,47,403,49,46,35,0,564,80,4,49,0,1,0,0,0,0,1,0,340,0,2,0,,,,,,,
Madera Corrections Department,California,2015-12-01,248,35,70,12,365,257,69,326,26,13,39,401,40,53,32,0,537,113,1,52,0,1,0,0,0,0,1,0,303,0,0,0,,,,,,,
Madera Corrections Department,California,2015-11-01,254,41,64,11,370,268,66,334,27,9,36,399,49,35,34,0,534,91,1,50,0,1,0,0,0,0,1,0,311,0,0,0,,,,,,,
Madera Corrections Department,California,2015-10-01,261,39,68,10,378,271,66,337,29,12,41,412,42,45,33,0,640,130,3,52,0,1,0,0,0,0,1,0,367,0,0,0,,,,,,,
Madera Corrections Department,California,2015-09-01,276,39,70,12,397,283,71,354,32,11,43,434,51,75,34,0,584,116,0,54,0,1,0,0,0,0,1,0,416,0,2,0,,,,,,,
Madera Corrections Department,California,2015-08-01,269,37,75,10,391,282,73,355,24,12,36,427,32,36,24,0,506,111,0,42,0,1,0,0,0,0,1,0,426,0,4,0,,,,,,,
Madera Corrections Department,California,2015-07-01,289,41,60,13,403,300,64,364,30,9,39,443,36,64,22,0,570,122,6,39,1,1,0,0,0,0,1,0,416,0,4,0,,,,,,,
Madera Corrections Department,California,2015-06-01,292,40,53,9,394,307,50,357,25,12,37,428,38,43,22,0,529,115,17,51,0,1,0,0,0,0,1,0,382,0,3,0,,,,,,,
Madera Corrections Department,California,2015-05-01,289,35,47,6,377,302,41,343,22,12,34,427,45,56,25,0,568,149,15,43,0,1,0,0,0,0,1,0,369,0,4,0,,,,,,,
Madera Corrections Department,California,2015-04-01,317,37,57,5,416,323,46,369,31,16,47,450,34,59,20,0,520,122,15,65,0,1,0,0,0,0,1,0,382,0,2,0,,,,,,,
Madera Corrections Department,California,2015-03-01,318,36,52,7,413,320,48,368,34,11,45,449,46,64,29,0,508,123,16,41,0,1,0,0,0,0,1,0,382,0,3,0,,,,,,,
Madera Corrections Department,California,2015-02-01,326,44,48,7,425,335,42,377,35,13,48,443,36,59,28,0,460,112,13,37,0,1,0,0,0,0,1,0,323,0,4,0,,,,,,,
Madera Corrections Department,California,2015-01-01,325,37,44,9,415,327,44,371,35,9,44,439,42,55,34,0,574,108,17,51,0,1,0,0,0,0,1,0,331,0,1,0,,,,,,,
Madera Corrections Department,California,2014-12-01,315,40,51,5,411,312,48,360,43,8,51,439,35,37,26,0,549,126,14,46,0,1,0,0,0,0,1,0,344,0,0,0,,,,,,,
Madera Corrections Department,California,2014-11-01,342,48,53,7,450,342,54,396,48,6,54,487,37,31,26,0,598,95,14,57,0,1,0,0,0,0,1,0,328,0,12,0,,,,,,,
Madera Corrections Department,California,2014-10-01,346,52,48,6,452,355,47,402,43,7,50,485,34,56,24,0,665,100,17,56,0,1,0,0,0,0,1,0,389,0,4,0,,,,,,,
Madera Corrections Department,California,2014-09-01,347,56,54,6,463,359,51,410,44,9,53,507,32,30,27,0,607,141,24,56,1,1,0,0,0,0,1,0,416,0,4,0,,,,,,,
Madera Corrections Department,California,2014-08-01,350,57,61,6,474,362,51,413,45,16,61,515,31,42,31,0,569,282,19,53,0,1,0,0,0,0,1,0,496,0,10,0,,,,,,,
Madera Corrections Department,California,2014-07-01,341,53,63,7,464,351,54,405,43,16,59,502,27,64,27,0,609,154,20,45,0,1,0,0,0,0,1,0,426,0,20,0,,,,,,,
Madera Corrections Department,California,2014-06-01,346,56,60,9,471,368,49,417,34,20,54,510,30,48,30,0,552,110,20,59,0,1,0,0,0,0,1,0,485,0,3,0,,,,,,,
Madera Corrections Department,California,2014-05-01,342,57,57,5,461,364,47,411,35,15,50,488,28,39,28,0,629,104,16,46,0,1,0,0,0,0,1,0,414,0,5,0,,,,,,,
Madera Corrections Department,California,2014-04-01,347,58,58,7,470,373,53,426,32,12,44,500,29,72,29,0,615,149,23,50,1,1,0,0,0,0,1,0,395,0,4,0,,,,,,,
Madera Corrections Department,California,2014-03-01,342,57,57,5,461,364,47,411,35,15,50,514,34,64,34,0,627,130,18,67,0,1,0,0,0,0,1,0,441,0,5,0,,,,,,,
Madera Corrections Department,California,2014-02-01,328,53,63,8,452,349,50,399,32,21,53,498,34,34,34,0,588,122,17,55,0,1,0,0,0,0,1,0,363,0,11,0,,,,,,,
Madera Corrections Department,California,2014-01-01,335,53,47,6,441,355,43,398,33,10,43,494,34,35,34,0,651,182,17,54,0,1,0,0,0,0,1,0,361,0,10,0,,,,,,,
Madera Corrections Department,California,2013-12-01,345,54,46,5,450,360,44,404,39,7,46,485,37,32,37,0,687,208,5,73,0,1,0,0,0,0,1,0,369,0,1,0,,,,,,,
Madera Corrections Department,California,2013-11-01,344,57,48,8,457,366,48,414,35,8,43,488,35,45,35,0,702,138,5,50,0,1,0,0,0,0,1,0,369,0,10,0,,,,,,,
Madera Corrections Department,California,2013-10-01,334,53,57,9,453,369,55,424,18,11,29,485,31,49,31,0,623,160,8,56,0,1,0,0,0,3,1,0,404,0,4,0,,,,,,,
Madera Corrections Department,California,2013-09-01,300,44,84,23,451,335,95,430,9,12,21,477,35,51,35,0,661,169,6,48,0,1,0,0,0,2,1,1,358,0,8,0,,,,,,,
Madera Corrections Department,California,2013-08-01,311,41,78,21,451,342,84,426,10,15,25,495,31,53,31,0,650,192,7,57,0,1,0,0,0,5,1,1,442,0,13,0,,,,,,,
Madera Corrections Department,California,2013-07-01,295,42,72,14,423,323,74,397,14,12,26,492,24,55,24,0,688,151,20,60,0,1,0,0,0,6,1,0,504,0,10,0,,,,,,,
Madera Corrections Department,California,2013-06-01,277,39,75,11,402,304,68,372,12,18,30,467,22,41,22,0,674,179,14,30,0,1,0,0,0,8,1,0,437,0,30,0,,,,,,,
Madera Corrections Department,California,2013-05-01,294,42,70,11,417,324,64,388,12,17,29,467,26,51,26,0,575,150,17,62,1,1,0,0,0,9,1,0,470,0,23,0,,,,,,,
Madera Corrections Department,California,2013-04-01,303,41,88,16,448,328,83,411,16,21,37,486,24,55,24,0,572,185,12,81,0,1,0,0,0,11,1,0,386,0,24,0,,,,,,,
Madera Corrections Department,California,2013-03-01,315,45,92,17,469,320,104,424,26,19,45,515,20,36,20,0,571,175,4,48,0,2,0,0,0,6,7,3,480,18,23,0,,,,,,,
Madera Corrections Department,California,2013-02-01,291,42,106,22,461,312,107,419,23,19,42,474,20,35,20,0,451,172,3,14,3,2,0,0,0,5,6,3,398,17,21,0,,,,,,,
Madera Corrections Department,California,2013-01-01,284,43,107,17,451,302,112,414,18,19,37,464,20,50,20,0,570,221,8,34,2,1,0,0,0,3,4,2,370,15,23,0,,,,,,,
Madera Corrections Department,California,2012-12-01,300,43,90,14,447,315,100,415,21,11,32,461,24,43,24,0,441,152,2,60,1,1,0,0,0,3,4,0,421,25,16,0,,,,,,,
Madera Corrections Department,California,2012-11-01,298,48,92,13,451,314,95,409,27,15,42,463,25,52,25,0,468,135,1,52,0,2,0,0,0,3,4,0,433,18,20,0,,,,,,,
Madera Corrections Department,California,2012-10-01,288,41,100,11,440,301,103,404,21,15,36,457,23,55,23,0,536,131,4,43,0,2,0,0,0,2,3,0,450,10,8,0,,,,,,,
Madera Corrections Department,California,2012-09-01,302,39,100,9,450,301,106,407,25,18,43,457,33,54,33,0,408,117,3,40,1,1,0,2,0,3,4,0,489,12,14,0,,,,,,,
Madera Corrections Department,California,2012-08-01,305,42,107,15,469,316,110,426,24,19,43,496,35,70,35,0,585,229,6,54,0,2,0,1,0,4,5,0,486,10,12,0,,,,,,,
Madera Corrections Department,California,2012-07-01,292,39,112,20,463,304,116,420,23,20,43,473,35,65,35,0,460,163,6,59,2,1,0,2,0,5,4,0,560,8,10,0,,,,,,,
Madera Corrections Department,California,2012-06-01,265,37,116,15,433,274,126,400,18,15,33,451,19,64,23,0,461,187,4,41,2,5,0,2,0,4,4,0,521,7,8,0,,,,,,,
Madera Corrections Department,California,2012-05-01,261,35,115,17,428,288,104,392,20,16,36,435,16,52,23,0,398,171,1,37,0,4,0,3,0,3,3,0,490,5,6,0,,,,,,,
Madera Corrections Department,California,2012-04-01,267,41,110,13,431,281,110,391,24,16,40,452,17,66,20,0,423,163,0,54,1,2,1,4,0,3,4,0,433,3,5,0,,,,,,,
Madera Corrections Department,California,2012-03-01,265,42,124,15,446,279,123,402,21,23,44,464,25,45,25,0,413,157,4,32,2,4,0,6,2,6,5,0,461,0,0,0,,,,,,,
Madera Corrections Department,California,2012-02-01,254,36,130,15,435,266,126,392,20,23,43,458,27,50,27,0,324,129,3,33,1,3,0,8,5,5,5,0,414,0,0,0,,,,,,,
Madera Corrections Department,California,2012-01-01,246,34,106,14,400,260,104,364,19,17,36,423,21,56,21,0,500,121,4,55,1,2,0,6,3,3,5,0,402,0,0,0,,,,,,,
Madera Corrections Department,California,2011-12-01,229,38,61,14,342,219,93,312,16,14,30,414,21,10,21,21,424,126,1,29,1,2,0,4,4,4,4,0,393,0,0,0,,,,,,,
Madera Corrections Department,California,2011-11-01,244,43,131,14,432,255,126,381,30,21,51,445,23,19,23,23,354,128,4,36,0,3,0,6,3,5,6,0,379,0,0,0,,,,,,,
Madera Corrections Department,California,2011-10-01,262,44,119,12,437,277,102,379,32,26,58,451,20,37,21,21,372,69,3,31,2,2,0,1,2,4,5,0,448,0,0,0,,,,,,,
Madera Corrections Department,California,2011-09-01,257,39,107,14,417,262,102,364,33,20,53,440,19,36,19,19,360,68,2,30,1,2,0,2,7,5,6,0,478,0,0,0,,,,,,,
Madera Corrections Department,California,2011-08-01,261,44,106,12,423,260,98,358,42,23,65,435,24,73,24,24,429,74,6,55,3,3,0,1,8,6,8,0,469,0,0,0,,,,,,,
Madera Corrections Department,California,2011-07-01,270,42,108,8,428,262,95,357,48,23,71,443,27,64,27,27,347,83,4,46,1,3,0,1,9,4,9,0,534,0,0,0,,,,,,,
Madera Corrections Department,California,2011-06-01,249,45,112,6,412,260,91,351,37,24,61,428,31,76,31,31,367,86,4,40,1,3,0,2,8,5,7,0,503,0,0,0,,,,,,,
Madera Corrections Department,California,2011-05-01,226,33,98,9,366,227,93,320,27,19,46,403,29,60,29,29,336,96,5,40,0,2,0,1,6,4,7,0,435,0,0,0,,,,,,,
Madera Corrections Department,California,2011-04-01,220,25,106,14,365,221,93,314,32,19,51,398,27,60,27,27,317,18,1,34,1,1,0,2,5,7,5,0,408,0,0,0,,,,,,,
Madera Corrections Department,California,2011-03-01,240,35,119,14,408,242,106,348,34,26,60,432,27,50,27,27,408,21,7,46,1,2,0,1,6,11,6,0,474,0,0,0,,,,,,,
Madera Corrections Department,California,2011-02-01,233,33,134,16,416,232,116,348,37,31,68,437,34,63,34,34,383,39,6,44,0,2,0,2,7,10,7,0,426,0,0,0,,,,,,,
Madera Corrections Department,California,2011-01-01,219,34,118,15,386,221,112,333,29,24,53,404,30,55,30,30,371,17,7,48,2,2,0,1,6,8,6,0,449,0,0,0,,,,,,,
Madera Corrections Department,California,2010-12-01,208,34,113,14,369,213,107,320,29,20,49,380,30,55,30,30,371,17,7,48,2,2,0,1,3,7,8,0,402,0,0,0,,,,,,,
Madera Corrections Department,California,2010-11-01,212,32,122,12,378,212,108,320,30,28,58,386,21,59,21,21,358,23,4,50,0,1,0,2,5,7,6,0,379,0,0,0,,,,,,,
Madera Corrections Department,California,2010-10-01,214,30,122,11,377,211,108,319,30,28,58,391,17,47,15,0,215,20,3,31,0,1,0,1,8,5,7,0,450,0,0,0,,,,,,,
Madera Corrections Department,California,2010-09-01,239,37,80,14,370,233,44,277,86,7,93,392,27,16,27,27,413,42,6,37,1,9,0,1,18,9,24,2,469,0,0,0,,,,,,,
Madera Corrections Department,California,2010-08-01,247,38,103,12,400,259,40,299,91,10,101,421,26,63,26,26,407,45,1,41,0,5,0,1,26,10,30,3,496,0,0,0,,,,,,,
Madera Corrections Department,California,2010-07-01,259,44,87,11,401,310,44,354,36,11,47,411,21,69,21,0,418,44,3,53,1,6,0,20,5,10,7,1,503,0,0,0,,,,,,,
Madera Corrections Department,California,2010-06-01,221,41,109,19,390,280,48,328,50,12,62,407,21,55,21,0,454,20,1,43,2,9,0,0,58,9,8,0,448,0,0,0,,,,,,,
Madera Corrections Department,California,2010-05-01,203,39,106,20,368,237,48,285,72,11,83,386,17,47,17,0,366,19,6,26,0,6,0,0,50,6,7,2,474,0,0,0,,,,,,,
Madera Corrections Department,California,2010-04-01,252,33,45,19,349,251,42,293,46,10,56,365,18,48,18,0,498,17,9,25,0,3,0,0,40,4,10,3,453,0,0,0,,,,,,,
Madera Corrections Department,California,2010-03-01,216,36,68,11,331,236,41,277,48,6,54,357,13,53,13,0,348,27,9,35,3,4,0,0,0,0,10,4,422,0,0,0,,,,,,,
Madera Corrections Department,California,2010-02-01,229,32,78,15,354,243,41,284,64,6,70,379,17,32,17,0,227,15,7,55,0,6,0,0,0,0,8,2,439,0,0,0,,,,,,,
Madera Corrections Department,California,2010-01-01,192,30,90,7,319,226,33,259,56,4,60,339,20,37,20,0,401,10,2,28,0,1,0,0,0,0,5,0,430,0,0,0,,,,,,,
Madera Corrections Department,California,2009-12-01,214,31,71,15,331,218,40,258,67,6,73,365,24,44,24,0,442,14,3,46,1,2,0,0,0,0,8,0,443,0,0,0,,,,,,,
Madera Corrections Department,California,2009-11-01,202,31,122,25,380,198,117,315,29,36,65,416,11,54,12,0,271,165,2,14,1,2,0,1,5,4,5,1,399,0,0,0,,,,,,,
Madera Corrections Department,California,2009-10-01,209,45,128,30,412,218,115,333,38,41,79,441,14,59,14,0,289,173,1,17,2,2,0,0,6,7,6,0,472,0,0,0,,,,,,,
Madera Corrections Department,California,2009-09-01,230,45,124,23,422,225,109,334,45,43,88,438,12,43,12,0,347,167,1,43,0,2,0,0,6,7,7,0,569,0,0,0,,,,,,,
Madera Corrections Department,California,2009-08-01,214,48,130,32,424,224,119,343,39,42,81,448,11,37,11,0,297,164,1,51,2,1,0,1,7,8,6,0,543,0,0,0,,,,,,,
Madera Corrections Department,California,2009-07-01,214,54,149,31,448,232,129,361,38,49,87,479,12,36,12,0,192,265,1,31,0,2,0,2,6,8,6,0,600,0,0,0,,,,,,,
Madera Corrections Department,California,2009-06-01,209,55,154,30,448,230,138,368,32,48,80,473,21,20,21,0,293,8,6,55,0,1,0,0,8,10,7,0,589,0,0,0,,,,,,,
Madera Corrections Department,California,2009-05-01,214,47,162,30,453,226,151,377,33,43,76,473,24,41,24,0,362,5,6,29,1,2,0,1,7,12,8,0,548,0,0,0,,,,,,,
Madera Corrections Department,California,2009-04-01,211,48,157,26,442,230,155,385,25,32,57,453,73,39,31,0,597,312,4,23,2,5,0,0,6,13,6,0,458,0,0,0,,,,,,,
Madera Corrections Department,California,2009-03-01,223,61,158,22,464,249,151,400,26,38,64,489,87,40,39,0,703,410,5,24,1,6,0,0,7,12,8,1,492,0,0,0,,,,,,,
Madera Corrections Department,California,2009-02-01,218,61,168,22,469,246,157,403,28,38,66,488,91,43,44,0,752,639,6,25,2,7,0,0,8,11,9,0,497,0,0,0,,,,,,,
Madera Corrections Department,California,2009-01-01,193,49,158,21,421,227,141,368,18,35,53,457,112,41,46,0,769,769,5,22,1,6,0,0,5,10,8,0,467,0,0,0,,,,,,,
Madera Corrections Department,California,2008-12-01,226,45,126,25,422,242,111,353,40,29,69,437,72,28,45,0,806,806,0,41,1,52,0,0,9,0,6,1,498,0,0,0,,,,,,,
Madera Corrections Department,California,2008-11-01,221,48,149,26,444,238,144,382,27,35,62,469,200,35,42,0,706,706,9,40,0,31,0,0,5,0,6,1,472,0,0,0,,,,,,,
Madera Corrections Department,California,2008-10-01,231,46,147,29,453,284,67,351,93,9,102,471,125,50,37,0,988,988,6,60,1,60,0,0,19,0,27,3,576,0,0,0,,,,,,,
Madera Corrections Department,California,2008-09-01,250,49,144,27,470,308,66,374,86,10,96,490,112,52,38,0,917,917,5,79,2,33,0,0,22,0,21,2,594,0,0,0,,,,,,,
Madera Corrections Department,California,2008-08-01,252,39,108,20,419,295,50,345,65,9,74,441,109,54,36,0,628,628,7,40,0,43,0,0,65,0,28,2,637,0,0,0,,,,,,,
Madera Corrections Department,California,2008-07-01,191,36,175,22,424,314,49,363,52,9,61,451,81,23,35,0,429,429,8,59,1,41,0,0,55,0,24,5,557,0,0,0,,,,,,,
Madera Corrections Department,California,2008-06-01,242,43,113,22,420,313,56,369,42,9,51,451,148,47,43,4,502,502,11,58,0,52,0,0,18,0,18,5,521,0,0,0,,,,,,,
Madera Corrections Department,California,2008-05-01,225,40,126,27,418,304,55,359,47,12,59,432,118,53,41,0,401,401,3,59,1,53,0,0,9,0,9,2,562,0,0,0,,,,,,,
Madera Corrections Department,California,2008-04-01,260,44,94,28,426,309,60,369,45,12,57,441,107,51,54,0,488,488,10,71,0,43,0,0,18,0,10,4,549,0,0,0,,,,,,,
Madera Corrections Department,California,2008-03-01,291,51,69,23,434,281,62,343,79,12,91,456,126,51,49,0,854,454,6,107,1,49,0,0,16,0,11,4,578,0,0,0,,,,,,,
Madera Corrections Department,California,2008-02-01,268,62,40,8,378,272,59,331,36,11,47,403,99,33,48,0,755,431,4,56,1,47,0,0,17,0,7,3,475,0,0,0,,,,,,,
Madera Corrections Department,California,2008-01-01,281,43,38,10,372,290,46,336,29,7,36,387,157,45,53,1,472,340,2,31,1,48,0,0,6,0,0,0,503,0,0,0,,,,,,,
Madera Corrections Department,California,2007-12-01,309,42,33,6,390,290,7,297,50,43,93,426,126,51,53,0,374,307,7,75,1,46,0,0,8,14,6,2,438,0,0,0,,,,,,,
Madera Corrections Department,California,2007-11-01,313,50,29,11,403,308,21,329,42,32,74,429,139,50,34,0,487,334,14,73,0,135,0,0,11,15,5,3,513,0,0,0,,,,,,,
Madera Corrections Department,California,2007-10-01,313,49,34,3,399,287,31,318,25,56,81,414,102,41,34,0,579,449,7,86,2,149,0,0,5,11,9,15,571,0,0,0,,,,,,,
Madera Corrections Department,California,2007-09-01,317,39,55,4,415,291,35,326,27,62,89,442,98,52,37,0,506,385,10,53,1,34,0,0,16,8,3,0,600,0,0,0,,,,,,,
Madera Corrections Department,California,2007-08-01,312,41,56,6,415,286,38,324,28,63,91,433,85,34,33,0,693,439,7,38,0,114,0,1,16,11,8,0,620,0,0,0,,,,,,,
Madera Corrections Department,California,2007-07-01,296,36,79,7,418,294,15,309,38,71,109,434,103,59,33,0,554,328,7,82,1,126,0,1,12,11,7,0,610,0,0,0,,,,,,,
Madera Corrections Department,California,2007-06-01,298,39,81,6,424,297,16,313,33,78,111,442,100,55,34,0,525,536,6,58,1,108,0,0,16,8,12,0,560,0,0,0,,,,,,,
Madera Corrections Department,California,2007-05-01,299,41,77,5,422,295,18,313,29,80,109,437,90,31,27,0,665,515,5,53,1,52,0,1,12,15,9,0,563,0,0,0,,,,,,,
Madera Corrections Department,California,2007-04-01,311,45,79,11,446,310,27,337,31,78,109,460,106,46,29,0,649,466,0,75,0,68,0,1,15,11,5,0,527,0,0,0,,,,,,,
Madera Corrections Department,California,2007-03-01,292,45,86,2,425,290,27,317,29,79,108,448,104,29,30,0,747,525,2,72,0,116,0,1,10,11,3,0,598,0,0,0,,,,,,,
