agency,ORI,ORI9,year,state,population,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,total_officers,male_employees_officers,female_employees_officers,total_civilians,male_employees_civilians,female_employees_civilians,officers_killed_felony,officers_killed_accident,total_assault_total,total_assault_gun,total_assault_knife,total_assault_other,total_assault_hand_feet,total_assault_2man_veh,total_assault_1man_alone,total_assault_1man_assist,total_assault_det_alone,total_assault_det_assist,total_assault_oth_alone,total_assault_oth_assist,total_assault_clear,disturbance_total_assault,burglary_total_assault,robbery_total_assault,att_oth_arrest_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,susp_pers_total_assault,ambush_total_assault,deranged_total_assault,traffic_total_assault,all_oth_total_assault
Auglaize,OH00600,OH0060000,1975,Ohio,24289,39,011,39011,12,12,0,4,2,2,0,0,2,0,0,0,2,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1
St Marys,OH00601,OH0060100,1975,Ohio,8259,39,011,39011,12,12,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wapakoneta,OH00602,OH0060200,1975,Ohio,8231,39,011,39011,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belmont,OH00700,OH0070000,1975,Ohio,45981,39,013,39013,12,12,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barnesville,OH00701,OH0070100,1975,Ohio,4077,39,013,39013,7,7,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bellaire,OH00702,OH0070200,1975,Ohio,9605,39,013,39013,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bridgeport,OH00703,OH0070300,1975,Ohio,2851,39,013,39013,7,7,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martins Ferry,OH00704,OH0070400,1975,Ohio,10813,39,013,39013,17,17,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shadyside,OH00706,OH0070600,1975,Ohio,4817,39,013,39013,8,8,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St Clairsville,OH00707,OH0070700,1975,Ohio,4516,39,013,39013,6,6,0,2,0,2,0,0,8,0,2,2,4,0,3,5,0,0,0,0,3,5,0,0,0,0,0,0,0,1,2,0
Brown,OH00800,OH0080000,1975,Ohio,26284,39,015,39015,12,11,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgetown,OH00802,OH0080200,1975,Ohio,3273,39,015,39015,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Butler,OH00900,OH0090000,1975,Ohio,76325,39,017,39017,55,50,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairfield,OH00901,OH0090100,1975,Ohio,15708,39,017,39017,25,25,0,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamilton,OH00902,OH0090200,1975,Ohio,72e3,39,017,39017,113,112,1,13,7,6,0,0,30,0,1,1,28,7,13,8,0,0,0,2,30,9,1,1,6,0,7,0,0,1,2,3
Middletown,OH00903,OH0090300,1975,Ohio,52926,39,017,39017,84,84,0,15,6,9,0,0,35,1,0,2,32,21,4,3,1,0,2,4,13,11,1,1,7,3,5,6,0,0,1,0
Oxford,OH00907,OH0090700,1975,Ohio,18360,39,017,39017,15,15,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trenton,OH00909,OH0090900,1975,Ohio,7450,39,017,39017,6,6,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Carroll,OH01000,OH0100000,1975,Ohio,19637,39,019,39019,9,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carrollton,OH01001,OH0100100,1975,Ohio,2826,39,019,39019,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Champaign,OH01100,OH0110000,1975,Ohio,19596,39,021,39021,10,10,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Urbana,OH01102,OH0110200,1975,Ohio,12566,39,021,39021,19,19,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark,OH01200,OH0120000,1975,Ohio,49681,39,023,39023,57,50,7,2,0,2,0,0,6,2,0,3,1,3,0,2,0,0,0,1,6,2,0,0,0,4,0,0,0,0,0,0
New Carlisle,OH01201,OH0120100,1975,Ohio,6051,39,023,39023,7,6,1,3,0,3,0,0,6,2,0,1,3,1,4,0,0,0,1,0,6,3,0,0,0,0,0,0,0,0,2,1
Springfield,OH01202,OH0120200,1975,Ohio,86034,39,023,39023,121,121,0,29,6,23,0,0,35,3,3,2,27,20,3,6,1,1,0,4,35,7,0,0,21,1,1,3,0,0,1,1
South Charleston,OH01209,OH0120900,1975,Ohio,1485,39,023,39023,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clermont,OH01300,OH0130000,1975,Ohio,102770,39,025,39025,23,23,0,2,2,0,0,0,3,1,0,0,2,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1
Milford,OH01303,OH0130300,1975,Ohio,5263,39,025,39025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Richmond,OH01310,OH0131000,1975,Ohio,2889,39,025,39025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton,OH01400,OH0140000,1975,Ohio,19089,39,027,39027,14,11,3,4,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Blanchester,OH01401,OH0140100,1975,Ohio,3172,39,027,39027,5,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilmington,OH01404,OH0140400,1975,Ohio,10101,39,027,39027,16,16,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbiana,OH01500,OH0150000,1975,Ohio,52630,39,029,39029,14,13,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbiana,OH01501,OH0150100,1975,Ohio,5058,39,029,39029,7,7,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Liverpool,OH01502,OH0150200,1975,Ohio,20420,39,029,39029,31,31,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Palestine,OH01503,OH0150300,1975,Ohio,5876,39,029,39029,7,7,0,4,2,2,0,0,2,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Leetonia,OH01504,OH0150400,1975,Ohio,2389,39,029,39029,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lisbon,OH01505,OH0150500,1975,Ohio,3563,39,029,39029,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salem,OH01506,OH0150600,1975,Ohio,14657,39,029,39029,19,19,0,6,3,3,0,0,4,0,0,0,4,0,1,1,0,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0
Wellsville,OH01508,OH0150800,1975,Ohio,6121,39,029,39029,7,7,0,1,0,1,0,0,3,1,0,1,1,2,1,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0
Coshocton,OH01600,OH0160000,1975,Ohio,19601,39,031,39031,21,21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coshocton,OH01601,OH0160100,1975,Ohio,15066,39,031,39031,20,20,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crawford,OH01700,OH0170000,1975,Ohio,17829,39,033,39033,16,15,1,4,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Bucyrus,OH01701,OH0170100,1975,Ohio,13301,39,033,39033,21,21,0,5,0,5,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Crestline,OH01702,OH0170200,1975,Ohio,6017,39,033,39033,9,9,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galion,OH01703,OH0170300,1975,Ohio,13150,39,033,39033,24,24,0,6,6,0,0,0,12,1,0,2,9,10,1,0,0,0,0,1,12,6,0,0,0,0,4,1,0,0,1,0
Cuyahoga,OH01800,OH0180000,1975,Ohio,8856,39,035,39035,166,157,9,102,63,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bay Village,OH01801,OH0180100,1975,Ohio,18431,39,035,39035,21,21,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Beachwood,OH01802,OH0180200,1975,Ohio,9085,39,035,39035,25,25,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bedford,OH01803,OH0180300,1975,Ohio,16490,39,035,39035,25,25,0,5,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
Bedford Heights,OH01804,OH0180400,1975,Ohio,12323,39,035,39035,25,25,0,6,4,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Berea,OH01806,OH0180600,1975,Ohio,22624,39,035,39035,26,26,0,5,0,5,0,0,8,0,1,2,5,0,8,0,0,0,0,0,8,3,0,0,0,0,5,0,0,0,0,0
Brecksville,OH01808,OH0180800,1975,Ohio,8619,39,035,39035,13,13,0,4,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
Broadview Heights,OH01809,OH0180900,1975,Ohio,12500,39,035,39035,16,16,0,4,1,3,0,0,3,0,0,0,3,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
Brooklyn,OH01810,OH0181000,1975,Ohio,12397,39,035,39035,28,28,0,4,0,4,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
Brooklyn Heights,OH01811,OH0181100,1975,Ohio,1440,39,035,39035,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brook Park,OH01812,OH0181200,1975,Ohio,35e3,39,035,39035,38,38,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chagrin Falls,OH01813,OH0181300,1975,Ohio,4573,39,035,39035,11,11,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Heights,OH01815,OH0181500,1975,Ohio,6e4,39,035,39035,99,98,1,17,3,14,0,0,12,0,0,1,11,4,1,2,1,1,1,2,12,0,0,0,2,1,2,3,0,0,2,2
East Cleveland,OH01817,OH0181700,1975,Ohio,39480,39,035,39035,64,64,0,9,4,5,0,0,42,2,0,3,37,37,0,0,0,0,2,3,40,13,0,0,3,0,6,3,2,5,3,7
Euclid,OH01818,OH0181800,1975,Ohio,69842,39,035,39035,105,104,1,25,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairview Park,OH01819,OH0181900,1975,Ohio,23e3,39,035,39035,28,28,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garfield Heights,OH01820,OH0182000,1975,Ohio,39859,39,035,39035,44,44,0,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Highland Heights,OH01823,OH0182300,1975,Ohio,6500,39,035,39035,13,13,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Independence,OH01825,OH0182500,1975,Ohio,6535,39,035,39035,14,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakewood,OH01826,OH0182600,1975,Ohio,71e3,39,035,39035,74,72,2,5,1,4,0,0,25,2,0,1,22,1,16,8,0,0,0,0,25,1,0,0,0,0,0,0,0,0,4,20
Lyndhurst,OH01827,OH0182700,1975,Ohio,18484,39,035,39035,26,26,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maple Heights,OH01828,OH0182800,1975,Ohio,34921,39,035,39035,49,49,0,5,2,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mayfield Heights,OH01829,OH0182900,1975,Ohio,20953,39,035,39035,29,29,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayfield,OH01830,OH0183000,1975,Ohio,4e3,39,035,39035,12,11,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middleburg Heights,OH01831,OH0183100,1975,Ohio,11666,39,035,39035,26,26,0,5,0,5,0,0,2,0,0,1,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0
Newburgh Heights,OH01833,OH0183300,1975,Ohio,3203,39,035,39035,5,5,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Olmsted,OH01834,OH0183400,1975,Ohio,4e4,39,035,39035,35,35,0,3,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
North Royalton,OH01836,OH0183600,1975,Ohio,12081,39,035,39035,17,17,0,7,4,3,0,0,6,0,1,1,4,1,0,4,0,0,1,0,4,1,0,0,0,0,3,1,0,0,1,0
Oakwood Village,OH01837,OH0183700,1975,Ohio,2950,39,035,39035,8,8,0,3,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Parma,OH01842,OH0184200,1975,Ohio,1e5,39,035,39035,92,91,1,11,1,10,0,0,17,0,0,2,15,1,9,3,0,0,0,4,17,4,1,0,5,1,5,0,0,0,1,0
Parma Heights,OH01843,OH0184300,1975,Ohio,29e3,39,035,39035,26,26,0,1,0,1,0,0,8,0,0,0,8,0,3,4,0,0,0,1,8,3,0,0,0,0,2,0,0,0,2,1
Pepper Pike,OH01844,OH0184400,1975,Ohio,5597,39,035,39035,13,13,0,5,2,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Richmond Heights,OH01845,OH0184500,1975,Ohio,8697,39,035,39035,19,19,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocky River,OH01846,OH0184600,1975,Ohio,22699,39,035,39035,31,30,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seven Hills,OH01847,OH0184700,1975,Ohio,15e3,39,035,39035,12,12,0,2,0,2,0,0,10,0,0,0,10,1,3,6,0,0,0,0,10,9,0,0,0,0,0,1,0,0,0,0
Shaker Heights,OH01848,OH0184800,1975,Ohio,36706,39,035,39035,75,74,1,12,2,10,0,0,8,2,0,1,5,1,0,7,0,0,0,0,4,1,0,0,0,1,1,3,0,0,0,2
Solon,OH01849,OH0184900,1975,Ohio,14e3,39,035,39035,27,27,0,6,2,4,0,0,6,0,0,1,5,0,1,2,1,0,0,2,5,1,0,0,2,0,1,0,0,0,1,1
South Euclid,OH01850,OH0185000,1975,Ohio,27258,39,035,39035,38,38,0,7,3,4,0,0,5,1,0,0,4,1,1,2,0,0,0,1,5,3,0,0,0,0,0,0,1,0,1,0
Strongsville,OH01851,OH0185100,1975,Ohio,14727,39,035,39035,27,27,0,4,0,4,0,0,4,2,0,0,2,0,0,2,0,2,0,0,4,1,0,0,0,0,0,3,0,0,0,0
University Heights,OH01852,OH0185200,1975,Ohio,15714,39,035,39035,25,25,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valley View,OH01853,OH0185300,1975,Ohio,1341,39,035,39035,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walton Hills,OH01854,OH0185400,1975,Ohio,2710,39,035,39035,8,8,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warrensville Heights,OH01855,OH0185500,1975,Ohio,2e4,39,035,39035,36,36,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warrensville Township,OH01856,OH0185600,1975,Ohio,2038,39,035,39035,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westlake,OH01857,OH0185700,1975,Ohio,21500,39,035,39035,29,29,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darke,OH01900,OH0190000,1975,Ohio,37690,39,037,39037,19,15,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenville,OH01901,OH0190100,1975,Ohio,13923,39,037,39037,18,18,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Union City,OH01918,OH0191800,1975,Ohio,1990,39,037,39037,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Defiance,OH02000,OH0200000,1975,Ohio,16880,39,039,39039,14,14,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Defiance,OH02001,OH0200100,1975,Ohio,15494,39,039,39039,22,22,0,6,2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
Hicksville,OH02002,OH0200200,1975,Ohio,4096,39,039,39039,4,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,OH02100,OH0210000,1975,Ohio,33052,39,041,39041,32,31,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,OH02101,OH0210100,1975,Ohio,17445,39,041,39041,26,26,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erie,OH02200,OH0220000,1975,Ohio,31886,39,043,39043,26,26,0,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huron,OH02202,OH0220200,1975,Ohio,7241,39,043,39043,10,10,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandusky,OH02203,OH0220300,1975,Ohio,33264,39,043,39043,45,45,0,11,4,7,0,0,18,0,3,1,14,12,2,2,0,0,0,2,18,11,1,0,3,0,0,2,0,0,0,1
Vermilion,OH02204,OH0220400,1975,Ohio,10141,39,043,39043,17,17,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairfield,OH02300,OH0230000,1975,Ohio,45695,39,045,39045,29,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,OH02301,OH0230100,1975,Ohio,36965,39,045,39045,49,49,0,5,0,5,0,0,14,0,0,0,14,0,5,9,0,0,0,0,14,11,0,0,2,0,1,0,0,0,0,0
Fayette,OH02400,OH0240000,1975,Ohio,13065,39,047,39047,18,16,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
