agency,ORI,ORI9,year,state,population,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,total_officers,male_employees_officers,female_employees_officers,total_civilians,male_employees_civilians,female_employees_civilians,officers_killed_felony,officers_killed_accident,total_assault_total,total_assault_gun,total_assault_knife,total_assault_other,total_assault_hand_feet,total_assault_2man_veh,total_assault_1man_alone,total_assault_1man_assist,total_assault_det_alone,total_assault_det_assist,total_assault_oth_alone,total_assault_oth_assist,total_assault_clear,disturbance_total_assault,burglary_total_assault,robbery_total_assault,att_oth_arrest_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,susp_pers_total_assault,ambush_total_assault,deranged_total_assault,traffic_total_assault,all_oth_total_assault
Mebane,NC00104,NC0010400,1975,North Carolina,2970,37,001,37001,9,8,1,2,1,1,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
Alexander Bi,NC002BI,NC002BI00,1975,North Carolina,0,37,003,37003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexander Sp,NC002SP,NC002SP00,1975,North Carolina,0,37,003,37003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexander,NC00200,NC0020000,1975,North Carolina,20594,37,003,37003,11,11,0,1,0,1,0,0,3,2,0,0,1,0,1,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0
Taylorsville,NC00201,NC0020100,1975,North Carolina,1606,37,003,37003,5,5,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
Alleghany Bi,NC003BI,NC003BI00,1975,North Carolina,0,37,005,37005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alleghany Sp,NC003SP,NC003SP00,1975,North Carolina,0,37,005,37005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alleghany,NC00300,NC0030000,1975,North Carolina,7406,37,005,37005,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sparta,NC00301,NC0030100,1975,North Carolina,1453,37,005,37005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anson Bi,NC004BI,NC004BI00,1975,North Carolina,0,37,007,37007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anson Sp,NC004SP,NC004SP00,1975,North Carolina,0,37,007,37007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anson,NC00400,NC0040000,1975,North Carolina,17953,37,007,37007,9,9,0,6,4,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0
Wadesboro,NC00401,NC0040100,1975,North Carolina,4086,37,007,37007,15,15,0,4,4,0,0,0,9,0,0,0,9,8,0,0,0,0,0,1,9,0,0,0,8,0,1,0,0,0,0,0
Lilesville,NC00402,NC0040200,1975,North Carolina,650,37,007,37007,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morven,NC00403,NC0040300,1975,North Carolina,577,37,007,37007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polkton,NC00404,NC0040400,1975,North Carolina,868,37,007,37007,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Ashe Bi,NC005BI,NC005BI00,1975,North Carolina,0,37,009,37009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashe Sp,NC005SP,NC005SP00,1975,North Carolina,0,37,009,37009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashe,NC00500,NC0050000,1975,North Carolina,19449,37,009,37009,9,8,1,4,2,2,0,0,3,0,0,0,3,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
West Jefferson,NC00501,NC0050100,1975,North Carolina,918,37,009,37009,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avery Bi,NC006BI,NC006BI00,1975,North Carolina,0,37,011,37011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avery Sp,NC006SP,NC006SP00,1975,North Carolina,0,37,011,37011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avery,NC00600,NC0060000,1975,North Carolina,12620,37,011,37011,11,10,1,4,2,2,0,0,7,0,0,1,6,2,4,1,0,0,0,0,7,3,0,0,0,0,3,0,0,0,1,0
Newland,NC00601,NC0060100,1975,North Carolina,586,37,011,37011,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banner Elk,NC00602,NC0060200,1975,North Carolina,949,37,011,37011,4,4,0,1,1,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
Beaufort Bi,NC007BI,NC007BI00,1975,North Carolina,0,37,013,37013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beaufort Sp,NC007SP,NC007SP00,1975,North Carolina,0,37,013,37013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beaufort County,NC00700,NC0070000,1975,North Carolina,24796,37,013,37013,22,17,5,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Washington,NC00701,NC0070100,1975,North Carolina,9260,37,013,37013,22,21,1,1,0,1,0,0,8,2,0,0,6,2,5,1,0,0,0,0,7,1,0,0,2,0,0,4,0,0,1,0
Aurora,NC00702,NC0070200,1975,North Carolina,670,37,013,37013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belhaven,NC00703,NC0070300,1975,North Carolina,2372,37,013,37013,5,5,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Chocowinity,NC00704,NC0070400,1975,North Carolina,580,37,013,37013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bertie Bi,NC008BI,NC008BI00,1975,North Carolina,0,37,015,37015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bertie Sp,NC008SP,NC008SP00,1975,North Carolina,0,37,015,37015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bertie,NC00800,NC0080000,1975,North Carolina,16635,37,015,37015,8,7,1,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aulander,NC00801,NC0080100,1975,North Carolina,942,37,015,37015,3,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Windsor,NC00802,NC0080200,1975,North Carolina,2193,37,015,37015,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewiston,NC00803,NC0080300,1975,North Carolina,326,37,015,37015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colerain,NC00806,NC0080600,1975,North Carolina,372,37,015,37015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bladen Bi,NC009BI,NC009BI00,1975,North Carolina,0,37,017,37017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bladen Sp,NC009SP,NC009SP00,1975,North Carolina,0,37,017,37017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bladen,NC00900,NC0090000,1975,North Carolina,25886,37,017,37017,17,14,3,4,0,4,0,0,3,0,0,0,3,0,2,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,1,1
Bladenboro,NC00901,NC0090100,1975,North Carolina,845,37,017,37017,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elizabethtown,NC00903,NC0090300,1975,North Carolina,1531,37,017,37017,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Lake,NC00904,NC0090400,1975,North Carolina,251,37,017,37017,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick Bi,NC010BI,NC010BI00,1975,North Carolina,0,37,019,37019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick Sp,NC010SP,NC010SP00,1975,North Carolina,0,37,019,37019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,NC01000,NC0100000,1975,North Carolina,26251,37,019,37019,18,18,0,15,9,6,0,0,2,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1
Long Beach,NC01001,NC0100100,1975,North Carolina,661,37,019,37019,11,10,1,4,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Shallotte,NC01002,NC0100200,1975,North Carolina,777,37,019,37019,4,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Southport,NC01003,NC0100300,1975,North Carolina,3745,37,019,37019,6,6,0,3,1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Holden Beach,NC01004,NC0100400,1975,North Carolina,180,37,019,37019,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boiling Spring Lakes,NC01005,NC0100500,1975,North Carolina,740,37,019,37019,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ocean Isle Beach,NC01008,NC0100800,1975,North Carolina,131,37,019,37019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buncombe Bi,NC011BI,NC011BI00,1975,North Carolina,0,37,021,37021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buncombe Sp,NC011SP,NC011SP00,1975,North Carolina,0,37,021,37021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buncombe,NC01100,NC0110000,1975,North Carolina,88769,37,021,37021,90,83,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asheville,NC01101,NC0110100,1975,North Carolina,6e4,37,021,37021,140,137,3,16,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black Mountain,NC01102,NC0110200,1975,North Carolina,3364,37,021,37021,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montreat,NC01105,NC0110500,1975,North Carolina,616,37,021,37021,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burke Bi,NC012BI,NC012BI00,1975,North Carolina,0,37,023,37023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burke Sp,NC012SP,NC012SP00,1975,North Carolina,0,37,023,37023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burke,NC01200,NC0120000,1975,North Carolina,43458,37,023,37023,34,32,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morganton,NC01201,NC0120100,1975,North Carolina,17034,37,023,37023,38,37,1,2,0,2,0,0,6,0,0,1,5,1,1,2,0,0,0,2,6,1,0,0,2,0,0,1,0,0,0,2
Valdese,NC01202,NC0120200,1975,North Carolina,3437,37,023,37023,8,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drexel,NC01203,NC0120300,1975,North Carolina,1549,37,023,37023,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabarrus Bi,NC013BI,NC013BI00,1975,North Carolina,0,37,025,37025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabarrus Sp,NC013SP,NC013SP00,1975,North Carolina,0,37,025,37025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabarrus,NC01300,NC0130000,1975,North Carolina,34060,37,025,37025,54,51,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
Concord,NC01301,NC0130100,1975,North Carolina,19176,37,025,37025,40,40,0,6,4,2,0,0,5,0,3,0,2,4,0,0,1,0,0,0,5,2,0,0,1,0,0,1,0,0,0,1
Kannapolis,NC01302,NC0130200,1975,North Carolina,26397,37,025,37025,40,39,1,1,0,1,0,0,5,0,0,0,5,5,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0
Caldwell Bi,NC014BI,NC014BI00,1975,North Carolina,0,37,027,37027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caldwell Sp,NC014SP,NC014SP00,1975,North Carolina,0,37,027,37027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caldwell,NC01400,NC0140000,1975,North Carolina,40615,37,027,37027,20,17,3,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Granite Falls,NC01401,NC0140100,1975,North Carolina,2698,37,027,37027,9,9,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lenoir,NC01402,NC0140200,1975,North Carolina,17500,37,027,37027,40,40,0,4,1,3,0,0,7,3,0,1,3,2,4,1,0,0,0,0,7,4,0,0,1,0,0,0,0,0,0,2
Hudson,NC01404,NC0140400,1975,North Carolina,3187,37,027,37027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camden Bi,NC015BI,NC015BI00,1975,North Carolina,0,37,029,37029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camden Sp,NC015SP,NC015SP00,1975,North Carolina,0,37,029,37029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camden,NC01500,NC0150000,1975,North Carolina,5906,37,029,37029,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carteret Bi,NC016BI,NC016BI00,1975,North Carolina,0,37,031,37031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carteret Sp,NC016SP,NC016SP00,1975,North Carolina,0,37,031,37031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carteret,NC01600,NC0160000,1975,North Carolina,23279,37,031,37031,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beaufort,NC01601,NC0160100,1975,North Carolina,3503,37,031,37031,9,9,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
Morehead City,NC01602,NC0160200,1975,North Carolina,5442,37,031,37031,17,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atlantic Beach,NC01603,NC0160300,1975,North Carolina,312,37,031,37031,9,9,0,4,2,2,0,0,4,0,0,1,3,0,0,0,0,0,1,3,4,0,0,0,3,0,1,0,0,0,0,0
Newport,NC01604,NC0160400,1975,North Carolina,2160,37,031,37031,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Carteret,NC01605,NC0160500,1975,North Carolina,700,37,031,37031,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emerald Isle,NC01606,NC0160600,1975,North Carolina,144,37,031,37031,6,6,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caswell Bi,NC017BI,NC017BI00,1975,North Carolina,0,37,033,37033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caswell Sp,NC017SP,NC017SP00,1975,North Carolina,0,37,033,37033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caswell,NC01700,NC0170000,1975,North Carolina,19450,37,033,37033,11,10,1,0,0,0,0,0,3,0,0,1,2,0,3,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0
Catawba Bi,NC018BI,NC018BI00,1975,North Carolina,0,37,035,37035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catawba Sp,NC018SP,NC018SP00,1975,North Carolina,0,37,035,37035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catawba,NC01800,NC0180000,1975,North Carolina,56072,37,035,37035,44,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conover,NC01801,NC0180100,1975,North Carolina,3900,37,035,37035,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hickory,NC01802,NC0180200,1975,North Carolina,22650,37,035,37035,55,54,1,24,12,12,0,0,2,0,0,1,1,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0
Maiden,NC01803,NC0180300,1975,North Carolina,2715,37,035,37035,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newton,NC01804,NC0180400,1975,North Carolina,9500,37,035,37035,24,22,2,5,1,4,0,0,2,0,0,0,2,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0
Brookford,NC01805,NC0180500,1975,North Carolina,625,37,035,37035,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claremont,NC01806,NC0180600,1975,North Carolina,1038,37,035,37035,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Longview,NC01807,NC0180700,1975,North Carolina,3500,37,035,37035,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chatham Bi,NC019BI,NC019BI00,1975,North Carolina,0,37,037,37037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chatham County,NC019SP,NC019SP00,1975,North Carolina,0,37,037,37037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chatham,NC01900,NC0190000,1975,North Carolina,23291,37,037,37037,19,17,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siler City,NC01901,NC0190100,1975,North Carolina,4803,37,037,37037,10,9,1,3,2,1,0,0,4,0,0,0,4,0,2,2,0,0,0,0,4,0,0,0,3,0,0,1,0,0,0,0
Pittsboro,NC01902,NC0190200,1975,North Carolina,1460,37,037,37037,6,5,1,14,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cherokee Bi,NC020BI,NC020BI00,1975,North Carolina,0,37,039,37039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cherokee Sp,NC020SP,NC020SP00,1975,North Carolina,0,37,039,37039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cherokee,NC02000,NC0200000,1975,North Carolina,13218,37,039,37039,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,NC02001,NC0200100,1975,North Carolina,1440,37,039,37039,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Murphy,NC02002,NC0200200,1975,North Carolina,2144,37,039,37039,8,8,0,1,0,1,0,0,3,0,0,0,3,2,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,1
Chowan Bi,NC021BI,NC021BI00,1975,North Carolina,0,37,041,37041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
